"idem","year","Gini_net","gdp_gro","Trade","Gov_ex","Secondary_ed","employ_rate","Education_exp","Health_exp","Soc_kind","Soc_payable","Social_prot_ex_pen","Unemp_tra","Property_taxes","PIT","ind_tx","Corporate_ta","mrp_all","arp_mid","pi_a","pi_m","sav_gdp","RD_gdp","res_1mill","rd","rd1","Gov_debt","cycle","trend","gi_bb","phat0","invwt","mu","mu0","mu1","mdiff1","iptw","dr1","id","phat","ate"
"France",2017,1.472756449,1.190030782,1.79725411,1.752048448,NA,NA,0.73239376,0.908485019,0.785329835,1.292256071,0.973127854,0.278753601,-2.007141171,-1.461993199,0.851258349,0.367178439,NA,NA,NA,NA,1.349697222,0.343520846,3.659070816,4.938637715,0.463649131,1.99305548,0.004181831,1.468574618,1,0.442355809963795,2.26062363707136,0.00405181651970032,0,1.64172171093164e-05,-2.06959319429366e-05,3.32934804025868,3.32932734432673,"7",0.442355809963795,1
"France",2018,1.474216264,1.190336396,1.802420979,NA,NA,NA,0.707570176,0.908485019,0.77815125,1.290034611,0.959041392,0.278753601,-2.083458823,-1.462661276,0.857332496,0.3240912,NA,NA,NA,NA,1.358522155,0.342426629,3.673511091,4.990546203,0.465194162,1.992962356,0.018441129,1.455775135,1,NA,NA,0.00568932526925092,0,3.23684220193371e-05,NA,NA,NA,"7",NA,1
"Germany",1991,1.421603927,NA,1.681010944,NA,1.778442318,1.839292154,NA,NA,NA,NA,NA,NA,-3.855090169,-1.395298576,NA,0.181557774,-0.970435237,-1.22595042,1.710566875,1.354046904,1.402859135,NA,NA,NA,NA,NA,-0.001969012,1.423572939,0,NA,NA,-0.00815496751372002,6.65034951498289e-05,0,NA,NA,NA,"8",NA,1
"Germany",1992,1.419955748,1.196632052,1.653694989,NA,1.770852012,1.835746667,NA,NA,NA,NA,NA,NA,-3.891876428,-1.3709689,NA,0.158060794,-0.967053828,-1.216389379,1.667632009,1.325800723,1.393725849,NA,NA,NA,NA,NA,0.001865542,1.418090206,1,NA,NA,-0.0102265260013046,0,0.000104581834055359,NA,NA,NA,"8",NA,1
"Germany",1993,1.416640507,1.191586541,1.608999705,NA,1.764922985,1.832171997,NA,NA,NA,NA,NA,NA,-4.229239351,-1.406815717,NA,0.113274692,-0.963359917,-1.200738033,1.689217137,1.355269872,1.380005938,NA,NA,NA,NA,NA,0.001167804,1.415472704,1,NA,NA,-0.00681767281457302,0,4.6480662606568e-05,NA,NA,NA,"8",NA,1
"Germany",1994,1.414973348,1.195497206,1.624002966,NA,1.780317312,1.828567659,NA,NA,NA,NA,NA,NA,-4.067955719,-1.407985852,NA,0.022840611,-0.962933453,-1.17123382,1.649080648,1.355796678,1.389059736,NA,NA,NA,NA,NA,0.001229637,1.413743711,1,NA,NA,-0.00125087720193418,0,1.56469377431868e-06,NA,NA,NA,"8",NA,1
"Germany",1995,1.413299764,1.188307748,1.638935513,1.737987326,1.771587481,1.829734912,0.642944494,0.785746929,0.86332286,1.235528447,0.927384154,NA,-4.109459262,-1.354741872,0.80146474,0.004321374,-0.959259044,-1.190092291,1.612267858,1.299548393,1.393287093,NA,NA,NA,NA,1.738780558,0.001366815,1.411932949,1,0.496007491279699,2.01609858234198,-0.00238717881739703,0,5.69862270622908e-06,-5.79036245310116e-06,2.84935165062465,2.8493458602622,"8",0.496007491279699,1
"Germany",1996,1.409933123,1.195072114,1.653180949,1.689308859,1.753583059,1.826119683,0.650990407,0.793771999,0.875061263,1.252853031,0.946342351,NA,-4.086393997,-1.410051091,0.799790655,0.131297797,-0.955615492,-1.209807058,1.705889761,1.347466666,1.379789863,0.330233118,3.451867629,4.762851964,0.455652309,1.760422483,-0.000196754,1.410129878,0,0.517075916792056,2.07071884540786,4.48489365343363e-05,2.01142710826093e-09,0,2.1536729109792e-09,-2.91957508856085,-2.91957508640718,"8",0.517075916792056,1
"Germany",1997,1.408239965,1.194335603,1.695490739,1.682145076,1.760422483,1.822355793,0.648064546,0.78184668,0.86332286,1.255272505,0.943725514,NA,-4.067968392,-1.427302851,0.796165354,0.155943018,-0.950699402,-1.186538422,1.693549672,1.356935967,1.388339384,0.338797022,3.4619105,4.806306691,0.470365249,1.768638101,-0.001361947,1.409601912,0,0.521313725993059,2.0890509176904,0.00101471665903818,1.02964989812961e-06,0,1.12134116645788e-06,-2.94188499121155,-2.94188386987039,"8",0.521313725993059,1
"Germany",1998,1.409933123,1.193531929,1.71250552,1.678518379,1.758154622,1.823679487,0.640281477,0.780911931,0.86332286,1.247973266,0.947937475,NA,NA,-1.421461463,0.806446619,0.188928484,-0.960128809,-1.137092584,1.616333288,1.364786101,1.402249386,0.344775306,3.46541244,4.859372467,0.483460961,1.773786445,-0.001513776,1.411446899,0,0.521436739263891,2.08958790205048,-0.00164051609902671,2.69129307116582e-06,0,2.93240037121454e-06,-2.94617919652105,-2.94617626412067,"8",0.521436739263891,1
"Germany",1999,1.416640507,1.194143076,1.727292688,1.678518379,1.755874856,1.828082741,0.63920773,0.782747666,0.86332286,1.252853031,0.941018839,NA,NA,-1.411713412,0.82404543,0.236789099,-0.950665291,-1.144559606,1.615790147,1.342066941,1.390158562,0.369521983,3.495442939,4.859219929,0.513694148,1.77815125,0.001051583,1.415588925,1,0.51594596573508,1.93818745840037,-0.00199929537438104,0,3.99718199402142e-06,-3.75010601573468e-06,2.74571486372934,2.74571111362333,"8",0.51594596573508,1
"Germany",2000,1.419955748,1.192858989,1.788097609,1.650307523,1.758911892,1.831772838,0.607103057,0.808757403,0.86332286,1.240549248,0.929418926,0.392613404,NA,-1.403045978,0.820566599,0.243534102,-1.002093576,-1.091090546,1.530850202,1.405983362,1.391926605,0.380464506,3.500778446,4.872826656,0.529578668,1.770115295,-0.000691712,1.42064746,0,0.524392036236325,2.10257202610024,-0.00267660749108733,7.16422766134482e-06,0,7.89907700801234e-06,-2.98555923404504,-2.98555133496803,"8",0.524392036236325,1
"Germany",2001,1.428134794,1.191813613,1.792236133,1.671172843,1.770852012,1.831397097,0.616110155,0.813831149,0.86332286,1.245512668,0.924279286,0.38887873,NA,-1.3816284,0.804869297,-0.235823868,-1.027843006,-1.090520189,1.506693665,1.420097087,1.390706021,0.379543,3.511325009,4.883220831,0.527832736,1.761175813,0.001986534,1.42614826,1,0.509730868907627,1.96181958166089,-0.00224860859256548,0,5.05624060255931e-06,-4.86319122113038e-06,2.80174280412043,2.80173794092921,"8",0.509730868907627,1
"Germany",2002,1.431363764,1.189942186,1.783710736,1.674861141,1.783188691,1.827743099,0.617101913,0.823728836,0.875061263,1.255272505,0.939519253,0.412900272,NA,-1.415487066,0.791779398,-0.007446482,-1.055215885,-1.089950581,1.54281095,1.493644437,1.398402879,0.384514699,3.513229857,4.912910746,0.537706462,1.773786445,0.000342821,1.431020943,1,0.505858299235222,1.97683818079459,-0.00193713653285998,0,3.75249794694079e-06,-3.66558326792507e-06,2.82957453928105,2.82957087369778,"8",0.505858299235222,1
"Germany",2003,1.434568904,1.189104582,1.789010216,1.679427897,1.774516966,1.822051806,0.617725933,0.831343866,0.880813592,1.264817823,0.949390007,0.436540941,NA,-1.435776405,0.790979156,0.089198367,-1.007805382,-1.088371055,1.562657481,1.446983189,1.384010933,0.391839827,3.517891944,4.868800912,0.542310605,1.800029359,-0.001338273,1.435907177,0,0.501559570334582,2.00625780029774,-0.00437865532685366,1.9172622471384e-05,0,1.92926009139937e-05,-2.87811505371457,-2.87809576111366,"8",0.501559570334582,1
"Germany",2004,1.439332694,1.191535795,1.818596073,1.665580991,1.770852012,1.817472273,0.610747837,0.807422386,0.86332286,1.257678575,0.939519253,0.427859111,NA,-1.471532854,0.781984487,0.176958981,-0.891412001,-0.985640342,1.450402145,1.311742046,1.398627419,0.384980296,3.51977202,4.922849656,0.538443997,1.811575006,-0.002411388,1.441744082,0,0.502866649991577,2.01153272051263,-0.00267450274815317,7.15296494987887e-06,0,7.23545809548246e-06,-2.89526480968459,-2.8952575742265,"8",0.502866649991577,1
"Germany",2005,1.450249108,1.188836732,1.847703362,1.664641976,1.767897616,1.815909651,0.610590356,0.813276482,0.86923172,1.252853031,0.944482672,0.524149082,NA,-1.470392204,0.783620084,0.239799818,-1.02958709,-1.156194341,1.700059145,1.513896831,1.392442878,0.385357779,3.5231004,4.905716059,0.536588695,1.826074803,0.00193369,1.448315418,1,0.494651204341919,2.02162653445956,0.000659463095888935,0,4.34891574839415e-07,-4.44296772468852e-07,2.93186207830911,2.93186163401233,"8",0.494651204341919,1
"Germany",2006,1.45484486,1.190500206,1.886953924,1.650307523,1.773054693,1.827046017,0.603142902,0.806772171,0.86332286,1.23299611,0.924279286,0.503809597,NA,-1.444289662,0.788733829,0.324282455,-1.029177612,-1.155784873,1.669288143,1.486430584,1.414752825,0.391619552,3.535872274,5.002385289,0.554044868,1.822821645,0.001518112,1.453326748,1,0.496360441422955,2.01466498243338,-0.0110804180136703,0,0.00012277566335767,-0.000124576166304056,2.93102499431519,2.93090041814888,"8",0.496360441422955,1
"Germany",2007,1.456366033,1.190764482,1.899659287,1.631443769,1.778874472,1.838691709,0.59102486,0.800929924,0.857332496,1.204119983,0.886490725,0.425732359,NA,-1.421635552,0.830387816,0.338057875,-1.066646125,-1.193253361,1.696371401,1.516382052,1.449494246,0.388649942,3.553701448,5.151069801,0.563345855,1.804139432,0.000215894,1.45615014,1,0.502468561227019,1.99017426594416,-0.00146807406979899,0,2.15524147441616e-06,-2.13406464486243e-06,2.89842220067178,2.89842006660713,"8",0.502468561227019,1
"Germany",2008,1.457881897,1.185310949,1.908189516,1.639486489,1.777426822,1.845718018,0.592562328,0.809098898,0.86332286,1.198657087,0.886490725,0.393882887,NA,-1.388312425,0.836654245,0.277379975,-1.067096937,-1.193704191,1.65723436,1.481463936,1.439644681,0.414901516,3.572090151,5.142540587,0.597310761,1.813580989,0.000415887,1.457466009,1,0.498636085356958,2.00547058138428,0.00650760651387894,0,4.23489425394796e-05,-4.258061587618e-05,2.92373925556621,2.92369667495033,"8",0.498636085356958,1
"Germany",2009,1.456366033,1.1801257,1.849204648,1.677606953,1.771587481,1.847109741,0.634054935,0.852051031,0.908485019,1.238046103,0.944482672,0.482917062,NA,-1.399399722,0.858705336,0.121231455,-1.069945464,-1.196552678,1.674455485,1.497281384,1.372314708,0.435595945,3.59353107,4.93145554,0.597774722,1.860936621,-0.001774806,1.458140839,0,0.485490910357027,1.94360025921781,0.00757475214542147,5.73768700645672e-05,0,5.41408294660319e-05,-2.83059339925481,-2.83053925842534,"8",0.485490910357027,1
"Germany",2010,1.459392488,1.191486501,1.899290045,1.674861141,1.773786445,1.852784869,0.638900748,0.843116402,0.897627091,1.222716471,0.929418926,0.440600031,NA,-1.431092916,0.844156311,0.173186268,-1.097165681,-1.223772946,1.751332794,1.570146035,1.403602748,0.433557033,3.608312681,5.064637595,0.608541844,1.908485019,-7.04e-06,1.45939953,0,0.482992951320426,1.93420960614363,0.00601288957698376,3.61548410649999e-05,0,3.37761998315192e-05,-2.82277096942346,-2.82273719322362,"8",0.482992951320426,1
"Germany",2011,1.460897843,1.190100596,1.928128105,1.650307523,1.770852012,1.861534411,0.631764468,0.832291111,0.892094603,1.195899652,0.892094603,0.283477723,-3.556425056,-1.415646539,0.846682508,0.225050696,-1.109509169,-1.236116436,1.749903955,1.570672815,1.423956306,0.446478139,3.622090486,5.157698588,0.635765361,1.895974732,-3.96e-05,1.460937413,0,0.491494180494476,1.96654583220387,0.0118824108634208,0.000141191687927141,0,0.000136468237507807,-2.87292256442727,-2.87278609618976,"8",0.491494180494476,1
"Germany",2012,1.462397998,1.186633936,1.933865508,1.646403726,1.766412847,1.86332286,0.624327923,0.83361966,0.892094603,1.193124598,0.892094603,0.255021559,-3.499071894,-1.388652483,0.847242635,0.235528447,-1.11051112,-1.237118367,1.717927492,1.542114025,1.411891876,0.457598832,3.638721079,5.137480729,0.646080073,1.902546779,-4.57e-05,1.462443744,0,0.492144235262631,1.96906300850427,0.0252443488061629,0.000637277146647218,0,0.00061756170898097,-2.8795538015725,-2.87893623986352,"8",0.492144235262631,1
"Germany",2013,1.465382851,1.185376247,1.929200666,1.650307523,1.764176132,1.866287339,0.631228039,0.847652767,0.903089987,1.193124598,0.897627091,0.258942188,-3.603816757,-1.380539668,0.84326821,0.252124553,-1.130708243,-1.257315499,1.735773922,1.560987582,1.41182545,0.450410784,3.640152481,5.139259913,0.635901407,1.889301703,0.001809171,1.46357368,1,0.488325313445934,2.04781520118907,0.00388757408991891,0,1.51132323046088e-05,-1.58358745478708e-05,3.00083327783957,3.00081744196502,"8",0.488325313445934,1
"Germany",2014,1.463892989,1.18842598,1.928298869,1.64738297,1.776701184,1.867909218,0.627195461,0.855092658,0.913813852,1.190331698,0.897627091,0.253761961,-3.628898657,-1.378060393,0.841702322,0.241297387,-1.106076196,-1.232683432,1.698712215,1.524239797,1.43118235,0.457414059,3.635554547,5.203141502,0.654642929,1.874481818,-5e-05,1.463942952,0,0.490373918379804,1.96222296319846,-0.00418171938300715,1.74867769982177e-05,0,1.68261783800157e-05,-2.87248443868103,-2.87246761250265,"8",0.490373918379804,1
"Germany",2015,1.46686762,1.186898076,1.935180358,1.643452676,1.771587481,1.869084974,0.62324929,0.855095158,0.919078092,1.190331698,0.903089987,0.230448921,-3.970907988,-1.368472842,0.84509804,0.236360888,-1.016416395,-1.143023645,1.564196817,1.390938233,1.440302463,0.464186896,3.676125117,5.294732061,0.66856953,1.858021239,0.002141137,1.464726484,1,0.489648559362235,2.04228110321103,-0.00293095173074942,0,8.59047804798302e-06,-8.95369293696192e-06,2.99575602123815,2.99574706754521,"8",0.489648559362235,1
"Germany",2016,1.46834733,1.18399601,1.927797069,1.646403726,1.764922985,1.873320602,0.612783857,0.857332496,0.929418926,1.190331698,0.919078092,0.204119983,-3.927911234,-1.363216386,0.84509804,0.295643177,NA,NA,NA,NA,1.440546136,0.464954295,3.68679237,5.310994504,0.669788113,1.8401445,0.001291191,1.46705614,1,0.487583398333466,2.05093119129557,0.00017506968301273,0,3.06493939101777e-08,-3.22104040545104e-08,3.01147933875257,3.01147930654217,"8",0.487583398333466,1
"Germany",2017,1.46834733,1.184618251,1.942966899,1.64738297,NA,NA,0.612783857,0.857332496,0.934498451,1.193124598,0.919078092,0.204119983,-3.92915,-1.350456798,0.84509804,0.307535187,NA,NA,NA,NA,1.44480323,0.482534873,3.705565925,5.353813619,0.697167944,1.814910011,-0.005561743,1.473909073,0,0.487139879472124,1.94984940332409,-0.00305694325862027,9.34490208642391e-06,0,8.87624967091179e-06,-2.86305616527302,-2.86304728902335,"8",0.487139879472124,1
"Germany",2018,1.471291711,1.184422408,1.947780827,1.649334859,NA,NA,0.62324929,0.857332496,0.929418926,1.193124598,0.903089987,0.176091259,-3.923341523,-1.341566042,0.84509804,0.330285495,NA,NA,NA,NA,1.446538165,0.490541364,3.716993915,5.376773555,0.709586804,1.791447641,-0.01808351,1.489375221,0,0.484012363370187,1.93803093138341,0.00104622899835261,1.0945951169939e-06,0,1.02676407708152e-06,-2.85140884500602,-2.85140781824194,"8",0.484012363370187,1
"Greece",1991,1.532754379,1.252688771,1.586506146,NA,1.39138549,1.762292535,NA,NA,NA,NA,NA,NA,-2.534300872,-1.536633703,NA,0.064083436,-0.949971156,-1.153045286,1.771808248,1.459757695,1.229643253,NA,NA,NA,NA,NA,0.005005368,1.52774901,1,NA,NA,0.00534183915466957,0,2.85352455543609e-05,NA,NA,NA,"9",NA,1
"Greece",1992,1.532754379,1.246127318,1.589084538,NA,1.387389826,1.760907573,NA,NA,NA,NA,NA,NA,-2.349820917,-1.617102329,NA,0.095518042,-1.009909018,-1.381230441,2.233590964,1.633126226,1.198836294,NA,NA,NA,NA,NA,-0.001465909,1.534220288,0,NA,NA,0.000903300154563746,8.15951169234882e-07,0,NA,NA,NA,"9",NA,1
"Greece",1993,1.534026106,1.240464394,1.568505608,NA,1.416640507,1.75951818,NA,NA,NA,NA,NA,NA,-2.510497749,-1.639592446,NA,0.139564266,-0.986747227,-1.230006388,2.016709183,1.6178633,1.171682826,NA,NA,NA,NA,NA,-0.002304569,1.536330675,0,NA,NA,-0.00252844298369914,6.39302392181741e-06,0,NA,NA,NA,"9",NA,1
"Greece",1994,1.53529412,1.245822521,1.558265915,NA,1.439332694,1.758124328,NA,NA,NA,NA,NA,NA,-2.548533838,-1.573676873,NA,0.20709554,-0.932525926,-1.14228888,1.797593593,1.467494484,1.191103155,NA,NA,NA,NA,NA,-0.001688271,1.536982391,0,NA,NA,0.000170455340645193,2.90550231544682e-08,0,NA,NA,NA,"9",NA,1
"Greece",1995,1.537819095,1.237642362,1.569466153,1.662757832,1.45331834,1.7567208,0.560005581,0.700626224,0.301029996,1.041392685,0.454036411,NA,-2.553054018,-1.475742964,0.764977579,0.244771761,-0.930085964,-1.13989147,1.682186816,1.372567818,1.152724832,NA,NA,NA,NA,1.995635195,0.000727577,1.537091518,1,0.420140273263915,2.38015744653891,0.000772837566116236,0,5.97277903600463e-07,-8.2433754630733e-07,3.66025157039398,3.66025074605644,"9",0.420140273263915,1
"Greece",1996,1.536558443,1.248293943,1.573987644,1.654176542,1.465382851,1.754509924,0.561500074,0.694578024,0.301029996,1.041392685,0.45487002,NA,-1.193828127,-1.473425979,0.764509951,0.23146959,-0.9295133,-1.138761395,1.677880623,1.369569044,1.159312984,-0.392043415,NA,NA,-0.454501022,2.005609445,0.000439305,1.536119138,1,0.423400038120153,2.36183256959514,0.00284541692268925,0,8.09639746392635e-06,-1.10259377627624e-05,3.62909377576379,3.62908274982603,"9",0.423400038120153,1
"Greece",1997,1.534026106,1.248406535,1.594107665,1.640481437,1.477121255,1.752873686,0.593411525,0.690901437,0.301029996,1.041392685,0.455551276,NA,-2.483736609,-1.427700798,0.778292837,0.254306332,-0.918279776,-1.11453361,1.591220525,1.311028769,1.1934358,-0.367441485,3.002309144,3.583063215,-0.438517823,1.997823081,-0.000127275,1.534153381,0,0.430666051017012,1.75643838170255,0.00200323704312022,4.01295865092904e-06,0,3.03555594774801e-06,-2.6944223311121,-2.69441929555615,"9",0.430666051017012,1
"Greece",1998,1.531478917,1.244094395,1.626014578,1.654176542,1.489958479,1.747994102,0.560093846,0.71702594,0.301029996,1.056904851,0.467913492,NA,-2.436010123,-1.332601442,0.772640358,0.422261451,-0.913252684,-1.092441391,1.455788973,1.217001844,1.190342524,-0.302247726,3.068878695,3.653016812,-0.359778321,1.988558957,-0.000182064,1.531660981,0,0.427851952672836,1.74779937582865,0.00475195703068287,2.25810956214564e-05,0,1.68861292112522e-05,-2.67671789522734,-2.67670100909813,"9",0.427851952672836,1
"Greece",1999,1.5289167,1.240557924,1.675573043,1.664641976,1.521138084,1.747411808,0.572900913,0.747598795,0.322219295,1.068185862,0.47905287,NA,-2.522194355,-1.313975005,0.792136532,0.472171147,-0.91375802,-1.086315387,1.427391266,1.200655199,1.184244624,-0.245475841,3.126229413,3.702220374,-0.290703445,1.995196292,-8.23e-05,1.528998981,0,0.426217765216373,1.74282147368522,-0.00684859420895334,4.69032426389092e-05,0,3.48407358176501e-05,-2.66462885623595,-2.66459401550013,"9",0.426217765216373,1
"Greece",2000,1.526339277,1.242466109,1.766529418,1.666517981,1.539076099,1.751663946,0.585699248,0.749565964,0.342422681,1.089905111,0.505149978,NA,-2.429819929,-1.31574933,0.800727498,0.600864036,-0.913846691,-1.029490875,1.354551928,1.202393171,1.171632009,-0.269217724,3.118646922,3.653906559,-0.315424103,2.020775488,-2.82e-05,1.526367521,0,0.427366502109163,1.74631767733335,-0.00265006249804789,7.02283124355982e-06,0,5.24126310199767e-06,-2.66547326103331,-2.66546801977021,"9",0.427366502109163,1
"Greece",2001,1.523746467,1.241223721,1.749272171,1.662757832,1.542825427,1.7507012,0.56911309,0.798424206,0.361727836,1.100370545,0.505149978,-0.119814976,-2.493977709,-1.360556604,0.825691976,0.510679031,-0.931634527,-1.016211828,1.382613714,1.267541509,1.179806044,-0.252215434,3.110827315,3.670172867,-0.297565293,2.029789471,-0.000149358,1.523895825,0,0.431000663400008,1.75747129333299,0.002419051073421,5.85180809581928e-06,0,4.43257664667668e-06,-2.67794067407006,-2.67793624149341,"9",0.431000663400008,1
