idem;year;Gov_debt;Unempl_rate;Wages;HICP;Net_mig;Gini_net;Gini_market;Net_len_wi;Quantiles;le_male;le_female;Deciles;Health_exp;Education_exp;Social_prot_ex_pen;Social_prot;Family;Unemp_tra;Corporate_ta;pro_imp_tx;ind_tx;property_tx;PIT;cit_total;Property_taxes;VAT;trade;pop_gro;Trade;TOT;GDP;GDP_pc;Secondary_ed;Tertiary_ed;td_male;td_female;leavers;Gov_ex;Deficit;Soc_payable;Soc_kind;employ_rate;arp_mid;mrp_all;insaccess;goveff;regqua;ruleoflaw;voice;instdepth;ins_effic;RD_gdp;res_1mill;sav_gdp;Savings_percapit;ICT;gi_trend;ed_trend;he_trend;soc_trend;kind_trend;prt_trend;indt_trend;pit_trend;gi_cycle;ed_cycle;he_cycle;soc_cycle;kind_cycle;prt_cycle;indt_cycle;pit_cycle;gi_bb;ed_bb;he_bb;soc_bb;kind_bb;prt_bb;indt_bb;pit_bb;gdppc_gro;gdp_gro;insde_d;tot_d;debt_d;redis;pi_m;pi_a;rd;rd1;dtrade;lgini;lgdpg;leduc;lkind;lpay;phat0;phat;invwt;inst;mu;mu0;mu1;mdiff1;iptw;dr1;ate;dumm;PITdm;Gini_netdm;Health_expdm;Education_expdm;ind_txdm;Property_taxesdm;Soc_payabledm;Soc_kinddm;gdp_grodm;GDP_tren;GDP_cycle;GDP_bb
Finland;2005;1.602059991;0.929418926;4.889614842;0.301029996;0.03741823;1.404833717;1.683047038;0.825222939;0.010826083;1.093421685;0.913813852;0.288307792;0.830861752;0.786298592;1.041392685;1.303196057;0.476185895;0.395005531;0.504062883;1.124298925;0.922372054;0.504062883;0.187929062;-1.603935502;-2.427208224;-1.077843816;NA;0.000221277;1.884385869;2.019777279;5.155164108;1.496822721;1.645422269;1.539076099;1.549003262;1.716837723;-0.179607833;1.692846919;1.068185862;1.195899652;0.322219295;1.834897339;-1.117272868;-1.008380146;-0.503936939;0.334041746;0.227139765;0.290851372;0.230543544;-0.18967583;-0.075771979;0.522412932;3.876600592;1.46166782;4.053180842;0.586236317;1.40566463;0.782347502;0.822212119;1.186198991;0.310294829;-2.476424875;0.915029127;-1.283556763;-0.000830913;0.00395109;0.008649634;0.009700661;0.011924466;0.049216651;0.007342927;0.011511703;0;1;1;1;1;1;1;1;3.102972857;1.245285613;0.070824978;1.951792047;2.54122645;0.683047038;1.282704983;1.421221432;5.666302336;0.763594171;0.033180286;1.404833717;1.251001798;0.794482896;0.301029996;1.201397124;0.457126873;0.464578069;2.187576489;1.461871873;1.47712892;0;1.47712892;-1.226279297;2.571095158;1.344815861;1;0;-0.060462723;0.015917314;-0.001982813;-0.014414644;0.002206246;0.124328414;-0.056776383;0.031023204;-0.001716151;5.155164108;-0.007435268;0
Finland;2006;1.582063363;0.892094603;4.915516968;0.397940009;0.046389816;1.408239965;1.683947131;0.841901743;0.012411217;1.071882007;0.892094603;0.290463523;0.834364111;0.776645761;1.021189299;1.292256071;0.462154486;0.358420205;0.512284063;1.121620083;0.925398774;0.512284063;0.253484946;-1.596898557;-2.533889809;-1.074706397;NA;0.000247956;1.914780877;2.00594995;5.176360728;1.516281862;1.648360011;1.545307116;1.56937391;1.742725131;-0.179787405;1.683947131;1.113943352;1.184691431;0.322219295;1.841046465;-1.123814481;-1.014921744;-0.433582922;0.328620482;0.210019084;0.292886395;0.189804795;-0.151891239;-0.087037023;0.523436889;3.884071172;1.460313088;4.07508478;0.604356196;1.406503445;0.780905829;0.832601042;1.184437213;0.325249423;-2.510088474;0.916249104;-1.299237952;0.00173652;-0.004260067;0.001763069;0.000254218;-0.003030128;-0.023801335;0.00914967;0.006687466;1;0;1;1;0;0;1;1;3.051957565;1.245765653;0.080906572;1.96704711;2.627750368;0.683947131;1.311837592;1.452586952;5.671959967;0.76438174;0.030395008;1.404833717;1.245285613;0.786298592;0.322219295;1.195899652;0.445163848;0.441567432;1.80233389;1.464519749;1.475850893;1.475850893;0;-1.475850893;2.587339587;1.111488694;1;0;0.005093161;0.019323562;0.001519546;-0.024067475;0.005232966;0.017646829;-0.067984604;0.031023204;-0.001236111;5.176360728;-0.004366396;0
Finland;2007;1.531478917;0.838849091;4.977518295;0.447158031;0.054284806;1.409933123;1.682145076;0.802005056;0.023187419;1.049218023;0.857332496;0.305204756;0.81987729;0.762147045;1.004321374;1.278753601;0.451512695;0.304775215;0.571825249;1.102497418;0.911169147;0.571825249;0.256544509;-1.537368542;-2.609635264;-1.089404404;NA;0.000274894;1.919997729;2.005635848;5.217051804;1.548659862;1.645422269;1.561101384;1.59439255;1.743509765;-0.191885526;1.670245853;1.152288344;1.161368002;0.322219295;1.846955325;-1.126949486;-1.018056742;-0.447736186;0.294079216;0.191651498;0.27778438;0.176695293;-0.155283028;-0.094561039;0.524496083;3.866968703;1.486539778;4.171518325;0.569732;1.406598232;0.782162498;0.844346364;1.186966771;0.340772134;-2.544467202;0.916762202;-1.319210888;0.003334892;-0.020015453;-0.024469074;-0.025598768;-0.018552839;-0.065168062;-0.005593056;0.018109815;1;0;0;0;0;0;0;1;2.999640266;1.249186108;0.086989713;1.993772998;2.631120621;0.682145076;1.324594719;1.466275185;5.748402797;0.779684291;0.005216852;1.408239965;1.245765653;0.776645761;0.322219295;1.184691431;0.43683101;0.427639149;1.775665952;1.464519749;1.477485473;1.477485473;0;1.788606137;-3.116762112;-1.328155975;1;0;0.008152724;0.02101672;-0.012967275;-0.038566191;-0.008996661;-0.058098626;-0.091308033;0.031023204;0.002184344;5.217051804;0.021550719;1
Finland;2008;1.514547753;0.806179974;5.036579795;0.707570176;0.079461763;1.404833717;1.682145076;0.766142883;0.044117215;1.08278537;0.886490725;0.320230064;0.842825472;0.766269921;1.004321374;1.285557309;0.468568162;0.281868303;0.523876476;1.09415939;0.907582006;0.523876476;0.248060493;-1.58591726;-2.474421993;-1.093266693;NA;0.000300721;1.937075678;1.997280804;5.226138045;1.563022105;1.648360011;1.563481085;1.544068044;1.752816431;-0.196294645;1.683947131;1.123851641;1.167317335;0.342422681;1.851564082;-1.12335046;-1.014457707;-0.450570265;0.308957466;0.210459114;0.279783344;0.179506033;-0.214603535;-0.07206048;0.549870984;3.88563304;1.464091802;4.192884032;0.525137767;1.406014789;0.788044535;0.859610415;1.196873861;0.358731293;-2.574473897;0.918825583;-1.343625693;-0.001181073;-0.021774614;-0.016784944;-0.029556526;-0.016308613;0.100051904;-0.011243578;0.032018549;0;0;0;0;0;1;0;1;2.8487998;1.239287134;0.065835049;1.986087517;2.849685481;0.682145076;1.330569977;1.47339449;5.688923479;0.8050616;0.017077949;1.409933123;1.249186108;0.762147045;0.322219295;1.161368002;0.441652037;0.45814516;1.790997849;1.461871873;1.478701837;1.478701837;0;1.67286743;-2.994133541;-1.321266111;1;1;-0.000331292;0.015917314;0.009980907;-0.034443315;-0.012583802;0.077114645;-0.0853587;0.05122659;-0.00771463;5.226138045;0.022413031;1
Finland;2009;1.620136055;0.924279286;5.009864596;0.447158031;0.094975562;1.401400541;1.682145076;0.61066771;0.030735955;1.029383778;0.954242509;0.311997751;0.895548297;0.813360269;1.068185862;1.352182518;0.512735657;0.384023318;0.285557309;1.111059202;0.923409165;0.285557309;0.249648242;-1.895900918;-2.616060221;-1.07835558;NA;0.000308794;1.848381524;2.002723286;5.188126055;1.53201545;1.650307523;1.571708832;1.563481085;1.744292983;-0.075141268;1.738780558;0.819543936;1.238046103;0.397940009;1.837114749;-1.125127469;-1.016234736;-0.467575102;0.349807412;0.262109271;0.295362669;0.174575046;-0.151997606;-0.072302567;0.573895747;3.883453439;1.376338076;4.051144058;0.370878171;1.405352499;0.797276493;0.876640472;1.213148878;0.37802678;-2.605448289;0.923801518;-1.369734918;-0.003951959;0.016083777;0.018907825;0.024897225;0.019913229;-0.010611933;-0.000392353;-0.009193024;0;1;1;1;1;0;0;0;2.721057373;1.227628156;0.067442619;2.008183932;3.148660247;0.682145076;1.401314473;1.551469705;5.344944834;0.789874568;-0.088694154;1.404833717;1.239287134;0.766269921;0.342422681;1.167317335;0.501389983;0.521119184;1.99445548;1.461871873;1.481112242;0;1.481112242;-1.240676239;2.575305058;1.33462882;1;1;0.001256457;0.012484138;0.062703732;0.012647033;0.003243357;-0.064523583;-0.014629932;0.106743918;-0.019373608;5.188126055;-0.017524729;0
Finland;2010;1.673020907;0.929418926;4.998275908;0.462397998;0.082277731;1.40654018;1.685741739;0.390488384;0.016319891;1.064457989;0.954242509;0.294980315;0.895627447;0.818219544;1.068185862;1.354108439;0.509250668;0.377747676;0.386855529;1.112207925;0.919181555;0.386855529;0.255730677;-1.78497858;-2.686944907;-1.08340053;NA;0.000295254;1.881326394;1.993664253;5.203857427;1.545047823;1.651278014;1.580924976;1.57634135;1.73239376;-0.11021548;1.738780558;0.812913357;1.243038049;0.397940009;1.83346586;-1.129809541;-1.020916792;-0.461717382;0.351070599;0.275890153;0.295955313;0.182808669;-0.118939307;-0.059462627;0.571240519;3.887629871;1.374447371;4.041526327;0.33297777;1.405021772;0.805098984;0.890998222;1.230053173;0.394949093;-2.6267218;0.931253306;-1.389668144;0.001518409;0.01312056;0.004629225;0.012984876;0.002990916;-0.060223107;-0.012071751;-0.060861894;1;1;1;1;1;0;0;0;2.904140891;1.242526457;0.055453217;1.98824968;2.697828797;0.685741739;1.480870473;1.638822676;5.343342656;0.78514003;0.03294487;1.401400541;1.227628156;0.813360269;0.397940009;1.238046103;0.528294456;0.495827083;1.892883768;1.464519749;1.477708583;0;1.477708583;-1.121585961;2.474109075;1.352523114;1;0;0.007338892;0.017623777;0.062782882;0.017506308;-0.000984253;-0.135408269;-0.009637986;0.106743918;-0.004475307;5.203857427;-0.001258925;0
Finland;2011;1.685741739;0.897627091;5.038951419;0.653212514;0.08255962;1.40654018;1.686636269;0.440888767;0.03992656;1.049218023;0.924279286;0.312270793;0.893935202;0.810480456;1.049218023;1.352182518;0.507706372;0.306141994;0.417803723;1.140072117;0.944245161;0.417803723;0.258362872;-1.751849524;-2.700064341;-1.05823894;NA;0.000299297;1.898560123;1.986783534;5.221045257;1.565209007;1.64738297;1.59439255;1.56937391;1.740362689;-0.124938737;1.7355989;0.908485019;1.235528447;0.414973348;1.839006415;-1.170129821;-1.061237095;-0.469831704;0.354041358;0.262171838;0.29137607;0.189881604;-0.175913097;-0.059407863;0.56095938;3.87049649;1.370633346;4.078901219;0.315005141;1.404800703;0.809326028;0.901270603;1.24583165;0.40897485;-2.629323765;0.940681468;-1.397025839;0.001739477;0.001154427;-0.007335402;-0.010303203;0.005998498;-0.070740576;0.003563692;-0.00310938;1;1;0;0;1;0;1;0;2.871691145;1.241965349;0.056073581;1.999451553;2.504739038;0.686636269;1.485875432;1.638339973;5.305031555;0.768869632;0.017233729;1.40654018;1.242526457;0.818219544;0.397940009;1.243038049;0.532230438;0.528216844;1.878885401;1.464519749;1.482314455;0;1.482314455;1.482314455;-3.231470872;-1.749156416;1;1;0.009971087;0.017623777;0.061090637;0.00976722;0.024079353;-0.148527703;-0.017147588;0.123777257;-0.005036415;5.221045257;0.01788954;1
Finland;2012;1.731588765;0.892094603;5.018835259;0.643452676;0.096459404;1.403120521;1.685741739;0.394709187;0.030976061;0.991226076;0.908485019;0.317456132;0.913654081;0.809032022;1.064457989;1.372912003;0.51994958;0.316105253;0.32407658;1.148666651;0.954378467;0.32407658;0.265265629;-1.825345057;-2.596471751;-1.048230799;NA;0.000306931;1.905286945;1.982171802;5.22345077;1.569757698;1.654176542;1.598790507;1.564666064;1.743509765;-0.082741057;1.749736316;0.838849091;1.257678575;0.414973348;1.841202996;-1.171976719;-1.063083987;-0.49691428;0.347909874;0.263127343;0.291032858;0.212099582;-0.118547194;-0.052011264;0.533960068;3.87353602;1.339663121;4.018279731;0.294244985;1.404710336;0.809870933;0.90678523;1.260806797;0.420059214;-2.613919213;0.949655048;-1.395146371;-0.001589815;-0.000838911;0.006868851;-0.003128222;-0.005085866;0.017447461;0.004723418;0.001887097;0;0;1;0;0;1;1;1;2.777304817;1.23747803;0.049094655;2.008719981;2.525132519;0.685741739;1.481151624;1.632867433;5.189233354;0.715326611;0.006726822;1.40654018;1.241965349;0.810480456;0.414973348;1.235528447;0.542432028;0.545970754;2.185467651;1.461871873;1.477392146;1.477392146;0;-1.477392146;2.509134876;1.03174273;1;0;0.016873844;0.014204118;0.080809516;0.008318786;0.034212659;-0.044935113;0.00500254;0.123777257;-0.009523734;5.22345077;0.022849318;1
Finland;2013;1.752048448;0.919078092;5.036875112;0.531478917;0.114211557;1.40654018;1.688419822;0.355790643;0.018129387;1.017033339;0.919078092;0.296961442;0.918870791;0.806092129;1.075546961;1.390935107;0.52377913;0.356705346;0.372912003;1.158737998;0.967967426;0.372912003;0.257459877;-1.786065757;-2.499969616;-1.03401616;NA;0.000297238;1.894944935;1.98536687;5.219653411;1.574793914;1.656098202;1.607455023;1.575187845;1.723455672;-0.097955247;1.759667845;0.812913357;1.276461804;0.431363764;1.838061612;-1.182063035;-1.073170289;-0.51509874;0.338593182;0.268904117;0.287169371;0.20296689;-0.083408899;-0.056512579;0.516824807;3.857726344;1.32797653;4.025885937;0.203537268;1.405050028;0.806831714;0.905696053;1.273652586;0.429117107;-2.592491666;0.956313278;-1.387865611;0.001490153;-0.000739585;0.013174738;0.002809218;0.002246657;0.09252205;0.011654148;-0.013315669;1;0;1;1;1;1;1;0;2.76397128;1.235874098;0.053718606;2.021404876;2.394854229;0.688419822;1.503706119;1.656284596;5.122970044;0.686331214;-0.01034201;1.403120521;1.23747803;0.809032022;0.414973348;1.257678575;0.552627149;0.550805532;1.809538315;1.464519749;1.470192037;1.470192037;0;-1.470192037;2.489603572;1.019411536;1;1;0.009068092;0.017623777;0.086026226;0.005378893;0.047801618;0.051567022;0.023785769;0.140167673;-0.011127666;5.219653411;0.018504956;1
Finland;2014;1.779596491;0.944482672;5.038518431;0.380211242;0.116850505;1.403120521;1.687528961;0.300741289;0.029458949;1.075546961;0.857332496;0.304218294;0.919629271;0.805243158;1.086359831;1.401400541;0.518472818;0.403413472;0.284656283;1.157888782;0.964806501;0.284656283;0.262217563;-1.910385423;-2.617801984;-1.038339154;NA;0.000266562;1.877224444;1.988450026;5.225725798;1.578362732;1.650307523;1.621176282;1.582063363;1.720985744;-0.218214465;1.764176132;0.770852012;1.292256071;0.431363764;1.837114749;-1.16535687;-1.056464119;-0.520548909;0.304470093;0.279639816;0.326429749;0.195415148;-0.100443899;-0.053641068;0.500964721;3.845673876;1.321625447;4.022850523;0.220478788;1.405864767;0.800172163;0.897256037;1.282542476;0.436249714;-2.574233054;0.959551138;-1.378717495;-0.002744246;0.005070995;0.022373233;0.009713595;-0.00488595;-0.04356893;0.005255362;0.030830679;0;1;1;1;0;0;1;1;2.745962846;1.238425361;0.050771821;2.017979381;2.366332243;0.687528961;1.423994058;1.570769161;5.082540455;0.662087723;-0.017720491;1.40654018;1.235874098;0.806092129;0.431363764;1.276461804;0.568599732;0.558292753;2.318032865;1.461871873;1.468062803;0;1.468062803;-1.091700944;2.446528197;1.354827253;1;0;0.013825778;0.014204118;0.086784706;0.004529922;0.044640693;-0.066265346;0.039580036;0.140167673;-0.008576403;5.225725798;0.013578283;1
Finland;2015;1.799444568;0.973127854;4.964691823;0;0.114871905;1.40654018;1.691081492;0;0.028165018;1.025305865;0.897627091;0.30282878;0.86332286;0.792391689;1.049218023;1.403120521;0.505149978;0.414973348;0.335604914;1.146128036;0.954242509;0.335604914;0.263105314;-1.866210572;-2.525422878;-1.047293341;NA;0.000212348;1.85332299;2;5.243523938;1.586523056;1.653212514;1.630427875;1.580924976;1.727541257;-0.127678774;1.752048448;0.824520875;1.294466226;0.447158031;1.836007459;-1.102327632;-0.993434869;-0.640090423;0.260667677;0.262084808;0.316702474;0.19315518;-0.074715236;-0.063809282;0.46113371;3.835344743;1.325194492;3.956482967;0.223682968;1.407437967;0.789737736;0.882826108;1.286099401;0.441917685;-2.553531776;0.960128272;-1.373366463;-0.000897787;0.002653954;-0.019503248;0.008366826;0.005240347;0.028108898;-0.005885763;0.013962046;0;1;0;1;1;1;0;1;2.743128089;1.240857592;0.060560739;2.023369869;2.308174278;0.691081492;1.350479748;1.498509051;5.082577728;0.611091853;-0.023901454;1.403120521;1.238425361;0.805243158;0.431363764;1.292256071;0.555575882;0.545497695;1.799934144;1.461871873;1.459898204;0;1.459898204;1.459898204;-3.348849757;-1.888951554;1;0;0.014713529;0.017623777;0.030478295;-0.008321547;0.034076701;0.02611376;0.041790191;0.15596194;-0.006144172;5.243523938;-0.000386277;0
