"idem","year","Gini_net","gdp_gro","Trade","Gov_ex","Secondary_ed","employ_rate","Education_exp","Health_exp","Soc_kind","Soc_payable","Social_prot_ex_pen","Unemp_tra","Property_taxes","PIT","ind_tx","Corporate_ta","mrp_all","arp_mid","pi_a","pi_m","sav_gdp","RD_gdp","res_1mill","rd","rd1","Gov_debt","cycle","trend","gi_bb","phat0","invwt","mu","mu0","mu1","mu6","mdiff1","iptw","dr1"
"Sweden",2008,1.408239965,1.222805412,1.970156802,1.702430536,1.680335513,1.871134918,0.808889289,0.818851802,0.431363764,1.133538908,0.977723605,0.031086262,-2.453733276,NA,0.943600623,0.450710878,-1.009094128,-1.045473899,NA,NA,1.480012672,0.542954825,3.73537266,5.528398871,0.803580021,1.574031268,0.000589271,1.407650694,1,0.512334529066672,1.95184970613188,0.00343192437285,0,1,0.00343192437285,-0.951849706131882,2.74867276184842,1.79682305571654
"Sweden",2009,1.411619706,1.215768415,1.919827273,1.725094521,1.677606953,1.858537198,0.832835641,0.849457416,0.491361694,1.170261715,1.008600172,0.161818361,-2.455416573,NA,0.959328533,0.451632947,-1.017472743,-1.053852535,NA,NA,1.422191363,0.537312753,3.705840928,5.270414961,0.764161556,1.612783857,-0.000185446,1.411805152,0,0.50471507799598,2.01903986084172,0.00433265941922101,0.00433265941922101,0,0,0.00441515265163756,-2.85011645476368,-2.84570130211204
"Sweden",2010,1.414973348,1.230795971,1.939034004,1.709269961,1.674861141,1.858236335,0.81293184,0.830663648,0.505149978,1.146128036,0.986771734,0.186060404,-2.4623711,NA,0.96212643,0.517195898,-1.026217588,-1.062597364,NA,NA,1.448263546,0.506859359,3.720279255,5.387944825,0.734065932,1.583198774,0.000530334,1.414443014,1,0.503447925223523,1.98630275327089,0.000748507116366648,0,1,0.000748507116366648,-0.986302753270887,2.81056545693732,1.82426270366644
"Sweden",2011,1.414973348,1.227711157,1.947735206,1.704150517,1.670245853,1.866730271,0.809087489,0.834819713,0.51851394,1.127104798,0.968482949,0.126137717,-2.451188021,NA,0.956451012,0.490239485,-1.067916042,-1.104295814,NA,NA,1.456147715,0.511244144,3.711347723,5.404270507,0.744446992,1.574031268,-0.000872466,1.415845814,0,0.505817662260597,2.02354459808179,0.00107769269996605,0.00107769269996605,0,0,0.00110306654144243,-2.86326167477511,-2.86215860823367
"Sweden",2012,1.416640507,1.224761774,1.943073959,1.713490543,1.669316881,1.867909218,0.814961131,0.840430985,0.531478917,1.146128036,0.973127854,0.160025916,-2.448941069,NA,0.951192236,0.410270964,-1.068357268,-1.104737024,NA,NA,1.437179983,0.515571851,3.712994332,5.336241131,0.740969544,1.5774918,-0.000111633,1.41675214,0,0.502496418175039,2.01003577970587,0.00212403850047926,0.00212403850047926,0,0,0.00214535488295687,-2.84749810605067,-2.84535275116771
"Sweden",2013,1.418301291,1.221407446,1.919567976,1.719331287,1.664641976,1.871572936,0.817477179,0.844657195,0.544068044,1.155336037,0.982271233,0.182450866,-2.371599224,NA,0.952358194,0.423409728,-1.07905925,-1.115438995,NA,NA,1.427503617,0.518845456,3.824408943,5.4593576,0.740653766,1.606381365,0.001152625,1.417148667,1,0.500367179900513,1.99853235817511,0.002453292027359,0,1,0.002453292027359,-0.998532358175106,2.83452102370503,1.83598866552992
"Sweden",2014,1.418301291,1.224771487,1.933237435,1.711807229,1.653212514,1.874191805,0.818569361,0.845607093,0.556302501,1.139879086,0.977723605,0.142161442,-2.384228749,NA,0.953167226,0.43264866,-1.081251628,-1.11763141,NA,NA,1.433015916,0.497290488,3.837335264,5.498962506,0.712625184,1.655138435,0.001375432,1.416925859,1,0.501846570433519,1.99264089647191,-0.0147946491077815,0,1,-0.0147946491077815,-0.992640896471908,2.8261651559655,1.8335242594936
"Sweden",2015,1.419955748,1.227622242,1.927223374,1.694605199,1.648360011,1.878090734,0.806179974,0.832508913,0.556302501,1.120573931,0.973127854,0.113943352,-2.410496591,NA,0.957153283,0.469586697,-0.943208727,-0.979588514,NA,NA,1.450840244,0.513774099,3.834677133,5.563503909,0.74540414,1.642117055,0.002988202,1.416967547,1,0.505291855138203,1.9790542630585,-0.0129653619143177,0,1,-0.0129653619143177,-0.979054263058503,2.81016947643383,1.83111521337532
"Sweden",2016,1.421603927,1.218413215,1.918314417,1.696356389,1.64246452,1.881954971,0.819543936,0.838849091,0.591064607,1.117271296,0.982271233,0.113943352,-2.411788732,NA,0.966252857,0.438987806,NA,NA,NA,NA,1.44369626,0.514445476,3.854581065,5.564844266,0.742703009,1.625839964,0.002260984,1.419342943,1,0.505924706676269,1.97657870193693,-0.00938593969149371,0,1,-0.00938593969149371,-0.976578701936928,2.8099120446981,1.83333334276117
"Sweden",2017,1.421603927,1.222703282,1.932772035,1.692846919,NA,NA,0.826074803,0.838849091,0.568201724,1.10720997,0.959041392,0.113943352,-2.462320448,NA,0.963787827,0.44855746,NA,NA,NA,NA,1.451162999,0.531064863,3.868257531,5.613472198,0.770661678,1.609931938,-0.007092649,1.428696576,0,0.50592444448158,2.02398193723777,-0.00570192991310448,-0.00570192991310448,0,0,-0.00583867323841472,-2.87730067015428,-2.8831393433927
"Sweden",2018,1.421603927,1.222856457,1.949754396,1.697229343,NA,NA,0.838849091,0.84509804,0.556302501,1.100370545,0.944482672,0.079181246,-2.51374217,NA,0.963787827,0.474099951,NA,NA,NA,NA,1.450915774,0.523664541,3.87716826,5.625444587,0.759793143,1.58838417,-0.030017622,1.451621548,0,0.504526927951332,2.01827315431135,-0.00403282781527503,-0.00403282781527503,0,0,-0.00410652030025466,-2.86918504192769,-2.87329156222795
"United Kingdom",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United Kingdom",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United Kingdom",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United Kingdom",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United Kingdom",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United Kingdom",1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United Kingdom",1997,1.530199698,1.204489008,1.704228554,1.558708571,1.550000179,1.844076508,0.624712789,0.675468875,0.146128036,1.096910013,0.875061263,-0.300038055,-1.7875133,-1.114564544,0.765579538,0.534406899,-1.071251424,-1.463897561,1.631608318,1.193978856,1.262076726,0.188787913,3.39756122,4.287982943,0.238264831,1.64246452,-0.002273603,1.532473301,0,0.475691465528543,1.90727393176629,0.00746083249067819,0.00746083249067819,0,0,0.00676901882806732,-2.91850999439206,-2.91174097556399
"United Kingdom",1998,1.536558443,1.200031883,1.686840695,1.555094449,1.547919133,1.847589319,0.620296853,0.681879322,0.146128036,1.079181246,0.857332496,-0.33097461,-1.792578208,-1.056806874,0.7609393,0.541953474,-1.056587584,-1.450616574,1.533021567,1.116609022,1.245394213,0.192876757,3.430497126,4.272321267,0.240207597,1.619093331,-0.0002035,1.536761942,0,0.473470314367824,1.89922814855036,-0.000369352060916484,-0.000369352060916484,0,0,-0.000332131769901188,-2.91827504683831,-2.91860717860821
"United Kingdom",1999,1.541579244,1.200785286,1.690869534,1.552668216,1.552668216,1.848825727,0.642572152,0.702559524,0.204119983,1.068185862,0.832508913,-0.352633761,-1.78652864,-1.038232769,0.779931691,0.507720977,-1.057542511,-1.463666316,1.519626331,1.097975289,1.225645526,0.215296444,3.45544874,4.23515529,0.263877123,1.604226053,0.000474096,1.541105148,1,0.470503783963429,2.12538141898924,0.000919947880398953,0,1,0.000919947880398953,-1.12538141898924,3.27644388109708,2.15106246210784
"United Kingdom",2000,1.546542663,1.203563208,1.714554623,1.552668216,1.556302501,1.85125852,0.669391681,0.708082065,0.230448921,1.056904851,0.826074803,-0.39728378,-1.771517078,-1.022353739,0.773778006,0.503518313,-1.047684242,-1.422326687,1.454121006,1.071103901,1.223177364,0.211251397,3.461575775,4.234121131,0.258397928,1.571708832,0.003242101,1.543300562,1,0.466317631998674,2.14446105268189,0.00438503157997339,0,1,0.00438503157997339,-1.14446105268189,3.31650050711443,2.17203945443254
"United Kingdom",2001,1.544068044,1.198522208,1.715664093,1.565847819,1.555094449,1.853850249,0.701984705,0.731229165,0.255272505,1.071882007,0.826074803,-0.531317973,-1.765250651,-1.01065808,0.777281741,0.496098992,-1.037330047,-1.35655718,1.371015475,1.048385994,1.208757737,0.209254896,3.488648564,4.216930945,0.252938475,1.539076099,0.002513627,1.541554417,1,0.46525638817169,2.14935254071348,0.00597377090499052,0,1,0.00597377090499052,-1.14935254071348,3.3187465734059,2.16939403269242
"United Kingdom",2002,1.53529412,1.197370686,1.703890671,1.57863921,1.562292864,1.853698212,0.746607861,0.752475346,0.301029996,1.071882007,0.832508913,-0.489268327,-1.763572648,-1.028909936,0.782492894,0.412964272,-1.034361405,-1.34128475,1.380061207,1.064264728,1.198947978,0.210960255,3.523775305,4.224823278,0.252930372,1.540329475,-0.001572955,1.536867075,0,0.467751154172866,1.87882041988454,0.00824884226648326,0.00824884226648326,0,0,0.00724925102419219,-2.88454194318467,-2.87729269216048
"United Kingdom",2003,1.530199698,1.196129096,1.695829179,1.592176757,1.622214023,1.854457866,0.733420034,0.766209046,0.322219295,1.079181246,0.86332286,-0.469582859,-1.785062377,-1.051774457,0.794142608,0.394276527,-1.03360294,-1.42599883,1.499829145,1.087117171,1.194887841,0.201260532,3.560873478,4.254844423,0.240483763,1.555094449,-0.002205512,1.532405211,0,0.46745660755446,1.87778125535989,0.00421430099197018,0.00421430099197018,0,0,0.003699234415196,-2.87338030986176,-2.86968107544657
"United Kingdom",2004,1.527629901,1.197703053,1.696029885,1.605305046,1.615950052,1.855519156,0.736527012,0.79206837,0.342422681,1.086359831,0.875061263,-0.512968622,-1.789369942,-1.042749099,0.795823364,0.416973173,-1.04429637,-1.496205211,1.560166635,1.088939099,1.178651489,0.188168859,3.58254763,4.222575099,0.221785505,1.588831726,-0.002349983,1.529979884,0,0.46480576713735,1.86848052276497,0.00813303996650871,0.00813303996650871,0,0,0.00706338680178187,-2.85434671601188,-2.8472833292101
"United Kingdom",2005,1.530199698,1.194671133,1.717128226,1.619093331,1.62324929,1.855973201,0.748038326,0.801077042,0.342422681,1.08278537,0.86332286,-0.513776549,-1.78974612,-1.030860991,0.781588228,0.481299273,-1.066271345,-1.51115751,1.557793329,1.099177536,1.188416161,0.193458543,3.615269357,4.296444528,0.229909258,1.603144373,0.000698315,1.529501384,1,0.459514530614569,2.17620974610437,0.00815643181996006,0,1,0.00815643181996006,-1.17620974610437,3.33003549627356,2.15382575016919
"United Kingdom",2006,1.530199698,1.195001673,1.748474755,1.613841822,1.622214023,1.854913022,0.762993981,0.813501099,0.361727836,1.071882007,0.84509804,-0.496353059,-1.786510904,-1.025224109,0.7802316,0.554973458,-1.066670835,-1.511557009,1.549684688,1.093576657,1.207959038,0.199439761,3.620793007,4.373769638,0.240915061,1.612783857,0.001344977,1.528854721,1,0.46105125084113,2.16895626717339,-0.00908236170226884,0,1,-0.00908236170226884,-1.16895626717339,3.31893622500393,2.14997995783054
"United Kingdom",2007,1.526339277,1.192963729,1.718812132,1.615950052,1.617000341,1.854002233,0.760893746,0.814738796,0.342422681,1.079181246,0.84509804,-0.523889046,-1.790600384,-1.011658302,0.778961741,0.494154594,-1.066583054,-1.511469221,1.529090385,1.079017602,1.219249209,0.209957126,3.61396231,4.406320686,0.25599006,1.62324929,-0.000187454,1.526526732,0,0.463621099368918,1.86435372238438,-0.0063797256270488,-0.0063797256270488,0,0,-0.00551433959353066,-2.84563631269644,-2.85115065228997
"United Kingdom",2008,1.523746467,1.18986114,1.754003041,1.652246341,1.618048097,1.854306042,0.777511565,0.841239011,0.361727836,1.100370545,0.857332496,-0.502076788,-1.788709897,-1.013069739,0.769467017,0.51851394,-1.080175148,-1.525061294,1.544993448,1.094292756,1.185213423,0.210337251,3.607875946,4.276103001,0.249294533,1.700703717,0.001583076,1.522163391,1,0.455025145846663,2.19768074166386,-0.00347019435389639,0,1,-0.00347019435389639,-1.19768074166386,3.34870826570424,2.15102752404039
"United Kingdom",2009,1.517195898,1.183994308,1.738181102,1.680335513,1.614897216,1.844321821,0.810855854,0.890593926,0.397940009,1.155336037,0.913813852,-0.343408275,-1.776903531,-1.026299057,0.720651154,0.40654018,-1.079261811,-1.524147969,1.564231624,1.107645379,1.125181275,0.225955073,3.610292975,4.062234051,0.254240417,1.809559715,0.001946777,1.515249121,1,0.452434081746777,2.21026673352979,0.00249623932885212,0,1,0.00249623932885212,-1.21026673352979,3.35340762159726,2.14314088806747
"United Kingdom",2010,1.505149978,1.195886516,1.772481753,1.681241237,1.612783857,1.841202996,0.814582187,0.886469985,0.380211242,1.161368002,0.919078092,-0.367722865,-1.783207735,-1.037783521,0.785086238,0.453929592,-1.117646216,-1.562532362,1.621570336,1.159874826,1.148979266,0.220272879,3.606732437,4.144060789,0.253088971,1.880813592,-0.001482702,1.50663268,0,0.457584369848773,1.84360469059713,0.00133611530206146,0.00133611530206146,0,0,0.00112715313599765,-2.77490155949297,-2.77377440635697
"United Kingdom",2011,1.498310554,1.192085536,1.797312716,1.666517981,1.595496222,1.840733235,0.778868767,0.873877142,0.380211242,1.158362492,0.908485019,-0.447329153,-1.774431763,-1.035493532,0.835301947,0.457276186,-1.152752602,-1.597638786,1.65434463,1.193667864,1.168832571,0.221382936,3.593963334,4.200741403,0.258759586,1.911690159,-0.000530059,1.498840613,0,0.467883605837579,1.87928808616027,-0.000849574944921772,-0.000849574944921772,0,0,-0.000747021127369982,-2.8157571735004,-2.81650419462777
"United Kingdom",2012,1.492760389,1.193766583,1.791172532,1.665580991,1.59439255,1.844787719,0.758136575,0.871017549,0.380211242,1.167317335,0.903089987,-0.450457125,-1.76527399,-1.054738769,0.832341302,0.425044875,-1.157623549,-1.602509727,1.690229137,1.220990436,1.166337624,0.202439272,3.598775098,4.197386798,0.23611254,1.92992956,-0.000361242,1.493121631,0,0.471644493331875,1.89266504726358,-0.00578333615298154,-0.00578333615298154,0,0,-0.00516258204034246,-2.82529541219989,-2.83045799424023
"United Kingdom",2013,1.487138375,1.191605021,1.79077515,1.650307523,1.587710965,1.848343095,0.730394523,0.873098866,0.361727836,1.158362492,0.880813592,-0.540518047,-1.766041944,-1.055675947,0.832302128,0.398981067,-1.205810568,-1.650696735,1.742600839,1.272945213,1.176783862,0.214679633,3.614839377,4.253884642,0.252631527,1.935507266,-0.003129252,1.490267627,0,0.480870145327253,1.92630031002626,-0.00610482996079065,-0.00610482996079065,0,0,-0.00565490588533798,-2.86467511281445,-2.87033001869979
"United Kingdom",2014,1.492760389,1.193094222,1.764450897,1.640481437,1.586587305,1.85672889,0.729076125,0.87825226,0.380211242,1.149219113,0.86332286,-0.651066298,-1.769341421,-1.064538244,0.833497296,0.380030248,-1.186933362,-1.631819513,1.737134278,1.263535956,1.196338663,0.219885651,3.626095973,4.338038807,0.263057706,1.944975908,0.002001223,1.490759166,1,0.479582228090957,2.08514815901464,-0.00135676920600369,0,1,-0.00135676920600369,-1.08514815901464,3.11262657697333,2.02747841795869
"United Kingdom",2015,1.495544338,1.193590111,1.753453563,1.625312451,1.579783597,1.86168373,0.698970004,0.875061263,0.361727836,1.133538908,0.86332286,-1,-1.76464534,-1.053368062,0.838713797,0.38492803,-1.049143364,-1.494029504,1.573762963,1.105134112,1.20501771,0.22224291,3.63543363,4.380761907,0.267806642,1.939135617,0.003164399,1.492379939,1,0.482196487288758,2.07384339446911,-0.00054342667270002,0,1,-0.00054342667270002,-1.07384339446911,3.10152474649698,2.02768135202787
"United Kingdom",2016,1.495544338,1.187931484,1.767143137,1.617000341,1.57054294,1.866287339,0.681241237,0.880813592,0.342422681,1.120573931,0.84509804,-1,-1.766855278,-1.050945489,0.839452522,0.432365988,NA,NA,NA,NA,1.198133774,0.225854393,3.639280552,4.360344941,0.270603776,1.938462109,0.000905994,1.494638344,1,0.486206084025503,2.05674102578187,0.000602458554293195,0,1,0.000602458554293195,-1.05674102578187,3.07594739584039,2.01920637005852
"United Kingdom",2017,1.495544338,1.189543165,1.792007231,1.610660163,NA,NA,0.662757832,0.86923172,0.380211242,1.10720997,0.832508913,-1,-1.76757922,-1.047165785,0.838849091,0.448905493,NA,NA,NA,NA,1.212770178,0.230011852,3.637604916,4.411578763,0.278951515,1.935735092,-0.004225608,1.499769946,0,0.487762156739005,1.95221812124193,0.000131700474568452,0.000131700474568452,0,0,0.000125407578460243,-2.91962875776437,-2.91950335018591
"United Kingdom",2018,1.501059262,1.189600376,1.790823352,NA,NA,NA,0.681241237,0.875061263,0.380211242,1.103803721,0.812913357,-1,-1.776444123,-1.043655756,0.84509804,0.459431995,NA,NA,NA,NA,1.205361714,0.23656749,3.663070243,4.415324627,0.285149395,1.933919976,-0.009731856,1.510791118,0,NA,NA,-0.00729861913572671,-0.00729861913572671,0,0,NA,NA,NA
"United States",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",1997,1.568201724,1.176743899,1.368177492,1.555919334,1.714741303,1.866299393,0.668216132,0.715573554,0.823734988,0.881726935,0.930337636,-0.560179895,-2.620255663,-1.055463478,0.668012972,0.400537989,-1.196303958,-1.251438334,1.320847456,1.262655136,1.326764326,0.39442191,3.510998046,4.658266955,0.523304919,1.804139432,0.001214237,1.566987487,1,0.456908144052038,2.18862371576837,0.00669831842535884,0,1,0.00669831842535884,-1.18862371576837,3.43220348425524,2.24357976848687
"United States",1998,1.565847819,1.174557509,1.357167295,1.545548276,1.712511673,1.868311979,0.671598512,0.70063115,0.833529582,0.875466416,0.938969797,-0.587456269,-2.556570458,-1.034601163,0.666611568,0.369030222,-1.195447598,-1.253628174,1.297005168,1.236811476,1.325576777,0.398636059,3.532547086,4.682662382,0.528422702,1.78490245,-0.001115641,1.566963459,0,0.462307814333341,1.85980013594608,-0.00732155347357733,-0.00732155347357733,0,0,-0.0062950726719183,-2.91216398664708,-2.918459059319
"United States",1999,1.567026366,1.174814436,1.365357408,1.539788174,1.708917031,1.86891498,0.673292471,0.692419258,0.826269219,0.86711378,0.932727367,-0.597615353,-2.524717993,-1.027706626,0.662946614,0.36398783,-1.199286373,-1.254422456,1.28917827,1.232514552,1.317309519,0.406480567,3.53979352,4.663003699,0.535460721,1.758987547,-0.000653548,1.567679914,0,0.463194895263861,1.86287349203123,-0.00254751744857917,-0.00254751744857917,0,0,-0.00219818527686599,-2.91917187853542,-2.92137006381229
"United States",2000,1.56937391,1.173702854,1.397647742,1.535282931,1.707126798,1.869786323,0.67897497,0.691869715,0.831421817,0.864689034,0.935255282,-0.631983722,-2.562101649,-1.007714666,0.658393026,0.348304863,-1.200419602,-1.254561379,1.264239901,1.209680439,1.301398031,0.419755894,3.543617133,4.61165636,0.546269494,1.711132072,3.61e-05,1.569337843,1,0.463220813151234,2.15879764382158,-0.00355134040608229,0,1,-0.00355134040608229,-1.15879764382158,3.38796069918306,2.22916305536148
"United States",2001,1.571708832,1.169601783,1.357994582,1.551553095,1.697783246,1.864128947,0.696763708,0.72906579,0.856547645,0.875582104,0.960518343,-0.4698966,-2.57816343,-1.022844946,0.649821463,0.195068996,-1.19336153,-1.252962837,1.281586705,1.220623809,1.271840245,0.422967181,3.552354993,4.518028045,0.537946683,1.710117365,0.000133838,1.571574994,1,0.457600589449214,2.18531187034448,-0.00242607027807518,0,1,-0.00242607027807518,-1.18531187034448,3.43467396729486,2.24936209695038
