idem;year;debt_g;Gov_debt;Unempl_rate;Wages;HICP;Net_mig;Gini_net;Gini_market;Net_len_wi;Quantiles;le_male;le_female;Deciles;Health_exp;Education_exp;Social_prot_ex_pen;Social_prot;Family;Unemp_tra;Corporate_ta;pro_imp_tx;ind_tx;property_tx;PIT;cit_total;Property_taxes;VAT;trade;pop_gro;Trade;TOT;GDP;GDP_pc;Secondary_ed;Tertiary_ed;td_male;td_female;leavers;Gov_ex;Deficit;Soc_payable;Soc_kind;employ_rate;arp_mid;mrp_all;insaccess;goveff;regqua;ruleoflaw;voice;instdepth;ins_effic;RD_gdp;res_1mill;sav_gdp;Savings_percapit;ICT;gi_trend;ed_trend;he_trend;soc_trend;kind_trend;prt_trend;indt_trend;pit_trend;gi_cycle;ed_cycle;he_cycle;soc_cycle;kind_cycle;prt_cycle;indt_cycle;pit_cycle;gi_bb;ed_bb;he_bb;soc_bb;kind_bb;prt_bb;indt_bb;pit_bb;gdppc_gro;gdp_gro;insde_d;tot_d;debt_d;redis;pi_m;pi_a;rd;rd1;dtrade;lgini;lgdpg;leduc;lkind;lpay;mdiff1;iptw;dr1
Estonia;2006;A;0.643452676;0.785329835;3.750114806;0.72427587;0.577768666;1.519827994;1.678518379;0.623693698;0.208824398;1.290034611;0.838849091;0.523716914;0.627199112;0.776863539;0.579783597;0.968482949;0.212967773;-0.499587527;0.169086357;1.125349657;0.953509236;0.169086357;0.084480262;-1.832087665;NA;-1.047761908;NA;-0.000417628;2.13710505;1.984982399;4.333217673;1.001717275;1.741939078;1.521138084;1.426511261;1.58546073;-0.451185521;1.526339277;0.857332496;0.934498451;0.113943352;1.835214806;-1.646757148;-1.621056014;-0.204138;0.059867201;0.113597083;0.039016321;0.022889834;-0.498029762;-0.081194647;0.04792096;3.415549353;1.477789301;3.579246558;0.762212565;1.518764419;0.794663393;0.642303033;0.964641462;0.140032013;-4.032625063;0.926210373;-1.24249068;0.001063575;-0.017799854;-0.015103921;-0.030143011;-0.026088661;0.001248481;0.027298863;-0.016788677;1;0;0;0;0;1;1;0;-12.72667859;1.320256818;0.074304176;2.03634933;-1.855466826;0.678518379;2.041362376;2.073727283;5.047462291;0.070817081;0.000648895;1.527629901;1.32820878;0.781392455;0.113943352;0.949390007;NA;NA;NA
Estonia;2007;A;0.568201724;0.672097858;3.881960671;0.880813592;0.582118305;1.509202522;1.672097858;0.399777524;0.209467423;1.330413773;0.857332496;0.518630388;0.63847795;0.77146885;0.579783597;0.959041392;0.20220713;-0.425427307;0.206015877;1.125001552;0.942508793;0.206015877;0.067746157;-1.798176859;NA;-1.061551431;NA;-0.000323234;2.131187552;1.993708002;4.389285366;1.08676688;1.746634199;1.522444234;1.387389826;1.632457292;-0.473081277;1.532754379;0.84509804;0.924279286;0.113943352;1.843388523;-1.656535339;-1.630834215;-0.17062455;0.01691458;0.135605475;0.050592841;0.024133923;-0.464874593;-0.08203344;0.028912698;3.43853146;1.501056455;3.724862214;0.583058744;1.513106451;0.800100807;0.663261986;0.987783744;0.160797174;-4.031916411;0.926393138;-1.248657623;-0.003903929;-0.028631957;-0.024784036;-0.063504457;-0.046853822;0.000539828;0.016115655;0.004976886;0;0;0;0;0;1;1;1;632.8438041;1.316831302;0.075872962;2.024105208;-1.593622183;0.672097858;2.028237097;2.06020109;5.161429845;0.043399593;-0.005917498;1.519827994;1.320256818;0.776863539;0.113943352;0.934498451;NA;NA;NA
Estonia;2008;A;0.653212514;0.748188027;3.959055709;1.06069784;0.586091719;1.503790683;1.669316881;0;0.19759351;1.29666519;0.919078092;0.490848721;0.711633122;0.824990676;0.698970004;1.056904851;0.287753451;-0.182509319;0.207365037;1.08106676;0.891875639;0.207365037;0.064171304;-1.795795192;NA;-1.111276306;NA;-0.000190049;2.138375047;1.994472645;4.382464262;1.094522836;1.733999287;1.534026106;1.462397998;1.603144373;-0.377587098;1.598790507;0.204119983;1.017033339;0.204119983;1.845563106;-1.643541193;-1.61784009;-0.166738758;0.064006255;0.155369762;0.065660009;0.031177254;-0.506672336;-0.083935494;0.100205068;3.472645482;1.450519247;3.711237301;0.545731221;1.509493889;0.809337243;0.686162637;1.01994947;0.189788324;-4.031493669;0.924392882;-1.254397118;-0.005703206;0.015653434;0.025470485;-0.00291613;0.014331659;0.000117087;-0.032517244;0.037974121;0;1;1;0;1;1;0;1;12.61452338;1.293034899;0.077571997;2.007101322;-1.512772399;0.669316881;1.967977892;1.999241304;5.037139109;0.14534938;0.007187494;1.509202522;1.316831302;0.77146885;0.113943352;0.924279286;NA;NA;NA
Estonia;2009;A;0.84509804;1.1430148;3.865938582;0.041392685;0.585941968;1.503790683;1.671172843;0.902514165;0.215997301;1.252853031;0.959041392;0.486556778;0.743851631;0.858054736;0.857332496;1.184691431;0.391821364;0.316977522;0.258158193;1.162286897;0.937150834;0.258158193;0.068395049;-1.743889648;NA;-1.064873781;NA;-0.000136657;2.066883541;1.996152543;4.320269284;1.026940403;1.721810615;1.557507202;1.471291711;1.635483747;-0.293811639;1.663700925;0.322219295;1.139879086;0.278753601;1.804650467;-1.635207426;-1.609506298;-0.195857097;0.011345381;0.15067644;0.037851546;0.034180374;-0.452090184;-0.162292405;0.144701831;3.5090298;1.414796403;3.584910515;0.377273836;1.508507702;0.815134213;0.703267124;1.048880624;0.216448384;-4.031293503;0.923892695;-1.262958149;-0.004717019;0.042920523;0.040584508;0.090998462;0.062305217;-8.31E-05;0.013258139;0.007137694;0;1;1;1;1;0;1;1;10.86446885;1.277254969;0.149725151;2.007247312;-2.436933493;0.671172843;2.021250932;2.053526934;4.964562738;0.20472363;-0.071491506;1.503790683;1.293034899;0.824990676;0.204119983;1.017033339;NA;NA;NA
Estonia;2010;A;0.819543936;1.23299611;3.834662264;0.556302501;0.588498822;1.507855872;1.675778342;0.964504765;0.183252567;1.158362492;0.880813592;0.488265141;0.725846282;0.821110986;0.799340549;1.149219113;0.375766889;0.166448108;0.119255889;1.137546835;0.931599838;0.119255889;0.067619185;-1.884768176;NA;-1.072624475;NA;-0.000161696;2.157759294;1.987568132;4.346598223;1.047181377;1.730782276;1.550228353;1.507855872;1.686636269;-0.2775489;1.607455023;0.653212514;1.103803721;0.255272505;1.787106093;-1.680813346;-1.655112221;-0.202254737;0.046213155;0.145989553;0.051854121;0.0407247;-0.481351496;-0.143828368;0.199102148;3.485803557;1.445129067;3.615121355;0.70849186;1.509816348;0.81275778;0.710912858;1.061852612;0.232513343;-4.031233843;0.923372907;-1.271513838;-0.001960477;0.008353206;0.014933425;0.041951109;0.022759163;-0.00014274;0.008226931;-0.010410562;0;1;1;1;1;0;1;0;38.87029306;1.309110151;0.123745426;1.995244751;-5.2907267;0.675778342;2.121728742;2.154675641;5.037436043;0.287728302;0.090875753;1.503790683;1.277254969;0.858054736;0.278753601;1.139879086;NA;NA;NA
Estonia;2011;A;0.785329835;1.100370545;3.887594797;0.77815125;0.579789369;1.511883361;1.67669361;0.881356121;0.196372974;1.10720997;0.924279286;0.523368091;0.693421214;0.794324284;0.740362689;1.093421685;0.315820125;0.037481858;0.081347308;1.128665674;0.912622786;0.081347308;0.063696648;-1.922700132;NA;-1.091501981;NA;-0.00021528;2.22362558;1.989337903;4.394825573;1.102309849;1.716837723;1.567026366;1.485721426;1.702430536;-0.182930684;1.572871602;0.740362689;1.049218023;0.230448921;1.814913181;-1.677248526;-1.651547389;-0.222117253;0.039600611;0.14538365;0.064338349;0.051941362;-0.5579779;-0.125629889;0.362962873;3.531169928;1.494148689;3.740192732;0.863560277;1.512333561;0.804341289;0.711930774;1.060700589;0.239688023;-4.03124591;0.92343515;-1.276095277;-0.0004502;-0.010017005;-0.01850956;-0.011482567;-0.009239101;-0.000130672;-0.010812364;-0.022610445;0;0;0;0;0;0;0;0;23.36324036;1.31322175;0.109832815;2.014380413;-4.351917113;0.67669361;2.144874044;2.178252257;5.276092918;0.542320501;0.065866286;1.507855872;1.309110151;0.821110986;0.255272505;1.103803721;NA;NA;NA
Estonia;2012;A;0.986771734;1.008600172;3.888291845;0.707570176;0.583899296;1.517195898;1.679427897;0.702706191;0.218395097;1.123851641;0.86332286;0.529784368;0.698802888;0.798533131;0.73239376;1.086359831;0.277012878;0.032308163;0.146748014;1.138329334;0.924702382;0.146748014;0.060236754;-1.854377504;NA;-1.078091285;NA;-0.000253884;2.231541881;1.98726001;4.418101503;1.134213457;1.718501689;1.575187845;1.451786436;1.710117365;-0.260528781;1.59439255;0.602059991;1.029383778;0.230448921;1.827046017;-1.703458703;-1.677757599;-0.247925806;-0.012502185;0.150817489;0.05565357;0.041247803;-0.565252191;-0.090037362;0.32687839;3.539443049;1.488365382;3.732256825;0.846288315;1.514659399;0.7933546;0.711541155;1.053971892;0.243318713;-4.031283768;0.925997368;-1.274399247;0.002536499;0.00517853;-0.012738267;-0.024588114;-0.012869791;-9.28E-05;-0.001294986;-0.01303107;1;1;0;0;0;0;0;0;11.08606326;1.30142224;0.079988425;2.008676717;-4.596687827;0.679427897;2.159995998;2.193084378;5.267984506;0.48651448;0.007916301;1.511883361;1.31322175;0.794324284;0.230448921;1.049218023;NA;NA;NA
Estonia;2013;A;1.008600172;0.949390007;3.925193444;0.612783857;0.579062149;1.522444234;1.683047038;0.725944285;0.232658471;1.133538908;0.763427994;0.535374965;0.699702785;0.779067607;0.707570176;1.071882007;0.253196097;0.015134593;0.235023159;1.126009925;0.91630532;0.235023159;0.056274715;-1.765491067;NA;-1.08696767;NA;-0.000252492;2.222721054;1.991344215;4.427655347;1.158876405;1.725911632;1.572871602;1.50242712;1.729974286;-0.370110915;1.58546073;0.612783857;1.029383778;0.230448921;1.835532041;-1.698142169;-1.672441024;-0.281492816;-0.002003633;0.159470703;0.070112482;0.042674369;-0.562923201;-0.085094379;0.236073498;3.523877842;1.472591921;3.755306926;0.820983892;1.515321887;0.78166485;0.712002754;1.048376644;0.247273445;-4.031322384;0.931247523;-1.267740202;0.007122347;-0.002597243;-0.012299968;-0.018992866;-0.016824524;-5.42E-05;-0.014942202;0.00131045;1;0;0;0;0;0;0;1;8.634576839;1.295355139;0.078065562;2.017041302;-76.2458354;0.683047038;2.11802907;2.150577766;5.189234042;0.347639926;-0.008820826;1.517195898;1.30142224;0.798533131;0.230448921;1.029383778;NA;NA;NA
Estonia;2014;A;1.029383778;0.875061263;3.943509355;0.146128036;0.583640796;1.51851394;1.678518379;0.766286407;0.301394271;1.204119983;0.897627091;0.610899713;0.713063434;0.755325732;0.698970004;1.068185862;0.251902083;-0.009068606;0.237292338;1.143598911;0.937525816;0.237292338;0.053658529;-1.767454681;NA;-1.071640694;NA;-0.000186108;2.21110507;1.997973195;4.450880993;1.185731073;1.704150517;1.575187845;1.515873844;1.733999287;-0.306492891;1.58546073;0.698970004;1.033423755;0.255272505;1.842453215;-1.601358298;-1.575657196;-0.307891142;0.019722547;0.22398933;0.134998292;0.067699005;-0.55752115;-0.086114182;0.155126432;3.516437942;1.482707386;3.791636638;0.836190898;1.513254891;0.771967742;0.7135362;1.046690871;0.253361085;-4.031351578;0.939166381;-1.259517564;0.005259049;-0.01664201;-0.000472766;-0.013267116;0.00191142;-2.50E-05;-0.001640565;0.009171158;1;0;0;0;1;0;0;1;7.463229519;1.298520575;0.079361006;2.015418222;119.6933975;0.678518379;1.970117313;2.002252594;5.21384851;0.230007107;-0.011615985;1.522444234;1.295355139;0.779067607;0.230448921;1.029383778;NA;NA;NA
Estonia;2015;A;0.999828607;0.792391689;3.903730099;0;0.581206311;1.509202522;1.671172843;0.791804842;0.278982814;1.152288344;1;0.576764229;0.73239376;0.770852012;0.755874856;1.100370545;0.361727836;0.041392685;0.312700438;1.149219113;0.965960341;0.312700438;0.05098138;-1.690024544;NA;-1.045151882;NA;3.40E-06;2.175632324;2;4.463395728;1.199327801;1.703291378;1.580924976;1.537819095;1.753583059;-0.152288344;1.593286067;0.647667594;1.053078443;0.255272505;1.856577858;NA;NA;-0.337971181;0.037945867;0.219100821;0.123320298;0.068892466;-0.539476046;-0.080274564;0.16614582;3.502869887;1.458256119;3.7018455;0.795440022;1.508531852;0.76654342;0.714394129;1.048651742;0.260698576;-4.031369841;0.947343955;-1.252921088;0.00067067;0.004308591;0.01799963;0.004426701;-0.005426071;-6.74E-06;0.018616386;0.008027551;1;1;1;1;0;0;1;1;6.457335233;1.293407607;0.073909875;2.004061842;34.02655089;0.671172843;NA;NA;5.108081447;0.242283159;-0.035472745;1.51851394;1.298520575;0.755325732;0.255272505;1.033423755;NA;NA;NA
Estonia;2016;A;1.009296919;0.832508913;3.927950062;0.230448921;0.630491275;1.499687083;1.662757832;0.741281797;NA;1.155336037;0.86923172;0.591064607;0.716003344;0.755874856;0.77815125;1.117271296;0.380211242;0.041392685;0.231078702;1.167317335;0.959041392;0.231078702;0.052245442;-1.769148528;NA;-1.040748348;NA;6.38E-05;2.178971305;2.003882323;4.471300808;1.2171095;1.700703717;1.589949601;1.588831726;1.719331287;-0.286104318;1.596597096;0.578024644;1.064457989;0.278753601;1.857935265;NA;NA;-0.357392177;0.037767692;0.229974017;0.088617288;0.082061257;-0.518047977;-0.086809472;0.095796794;3.517865386;1.44553779;3.706498233;0.806746371;1.50206766;0.765009306;0.712753535;1.051873685;0.268708686;-4.031379664;0.95310777;-1.249673138;-0.002380577;-0.009134451;0.003249809;0.012584304;0.010044915;3.08E-06;0.005933622;0.013266086;0;0;1;1;1;1;1;1;6.106069967;1.291016435;0.080358711;2.003882323;-5888.77391;0.662757832;NA;NA;5.085207356;0.138477885;0.003338981;1.509202522;1.293407607;0.770852012;0.255272505;1.053078443;NA;NA;NA
Estonia;2017;A;0.970061306;0.763427994;3.965033955;0.662757832;0.632929573;1.491361694;1.657055853;0.720621949;NA;1.152288344;0.86332286;0.568201724;0.698970004;0.755874856;0.785329835;1.11058971;0.397940009;0.079181246;0.189756929;1.149219113;0.954242509;0.189756929;0.051804973;-1.813192004;NA;-1.043960987;NA;8.59E-05;2.170247381;2.007984555;4.495954989;1.257011745;NA;NA;1.619093331;1.745074792;-0.288965484;1.59439255;0.547761073;1.053078443;0.278753601;NA;NA;NA;-0.370563119;0.045071188;0.215396505;0.107847783;0.083956289;-0.498353391;-0.089300228;0.110141718;3.54931552;1.474733661;3.78411275;0.707276613;1.494884511;0.767672197;0.709671349;1.054679401;0.275946013;-4.031384618;0.956763969;-1.250211674;-0.003522817;-0.011797342;-0.010701344;-0.001600958;0.002807588;8.04E-06;-0.00252146;0.002607847;0;0;0;0;1;1;0;1;5.789759293;1.295178735;0.082167326;2.000219059;104.3422328;0.657055853;NA;NA;5.234295073;0.1624297;-0.008723924;1.499687083;1.291016435;0.755874856;0.278753601;1.064457989;NA;NA;NA
Estonia;2018;A;0.921726897;0.73239376;4.010032189;0.633468456;0.643280696;1.487138375;1.653212514;0.737450812;NA;1.206825876;0.806179974;NA;0.707570176;0.792391689;0.792391689;1.113943352;0.431363764;0.079181246;0.304999061;1.136720567;0.954242509;0.304999061;0.126334716;-1.701361896;NA;-1.048087887;NA;0.000246991;2.161369505;2.00966163;4.527065467;1.295294123;NA;NA;1.57634135;1.759667845;-0.400645902;1.592176757;0.572693633;1.056904851;0.278753601;NA;NA;NA;NA;0.076253638;0.193877874;0.093641121;0.083849896;NA;NA;0.153860577;3.574648005;1.487385326;3.853966424;0.652982712;1.487623708;0.773377378;0.706724475;1.057405081;0.282572341;-4.031387781;0.959568077;-1.252852081;-0.000485333;0.019014311;0.000845701;-0.000500229;-0.00381874;1.12E-05;-0.005325568;-0.013136691;0;1;1;0;0;1;0;0;5.039824631;1.294943866;NA;1.993742484;-30.78714426;0.653212514;NA;NA;5.31687899;0.228849965;-0.008877876;1.491361694;1.295178735;0.755874856;0.278753601;1.053078443;NA;NA;NA
Finland;1990;A;NA;NA;4.785083428;NA;NA;1.324282455;1.605305046;0.819357735;NA;NA;NA;NA;0.766905492;0.795181982;1.019326443;1.269512944;NA;NA;0.286680969;1.167983794;0.917070552;0.286680969;0.305914222;-1.931202453;-2.720306678;-1.081101049;-2.331019394;NA;1.661015695;2.078018807;4.914695317;1.261058643;NA;NA;NA;NA;NA;1.680335513;1.158362492;1.158362492;0.041392685;NA;-1.077924645;-0.948979528;-0.729091067;NA;NA;NA;NA;-0.251139688;-0.142758205;NA;NA;1.463497894;3.916275248;NA;1.32045693;0.825871035;0.796416153;1.205744367;0.052783868;-2.700864736;0.913749085;-1.184333145;0.003825526;-0.030689053;-0.029510662;-0.047381875;-0.011391183;-0.019441942;0.003321467;0.002308329;1;0;0;0;0;0;1;1;NA;NA;NA;NA;NA;0.605305046;1.121717351;1.27413368;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Finland;1991;A;NA;NA;4.759769798;NA;0;1.322219295;1.610660163;0.62842683;NA;NA;NA;NA;0.825818731;0.855922901;1.107207185;1.357934847;NA;NA;0.290257269;1.169980545;0.916251759;0.290257269;0.298446094;-1.95149404;-2.668073855;-1.082054427;-2.401597545;0.000354081;1.638058865;2.062053337;4.908546138;1.238856448;1.62279022;1.254800733;NA;NA;NA;1.752816431;0.913813852;1.252853031;0.079181246;1.768182341;-1.078732408;-0.95581197;-0.690314139;NA;NA;NA;NA;-0.227725296;-0.132661125;NA;NA;1.360012853;3.766293048;NA;1.325728988;0.840748141;0.807638554;1.257816441;0.075771899;-2.680156635;0.905119162;-1.198803392;-0.003509694;0.015174759;0.018180177;-0.00496341;0.003409347;0.012082779;0.011132598;0.021106295;0;1;1;0;1;1;1;1;4.745510183;1.253876928;0.116088534;1.912817591;NA;0.610660163;1.125656982;1.270420025;NA;NA;-0.022956831;1.324282455;NA;0.795181982;0.041392685;1.158362492;NA;NA;NA
Finland;1992;A;NA;NA;4.690208488;NA;0.047769098;1.330413773;1.618048097;0.464649122;NA;NA;NA;NA;0.832667318;0.868879197;1.174769863;1.426511261;NA;NA;0.195068996;1.161102568;0.889495712;0.195068996;0.295149114;-2.087160779;-2.633103249;-1.108920491;-2.425552546;0.000364235;1.700706735;2.055814642;4.905871403;1.225700746;1.632366122;1.269940056;NA;NA;NA;1.790285164;0.579783597;1.334453751;0.113943352;1.77516424;-1.083338173;-0.960799706;-0.700175626;NA;NA;NA;NA;-0.239673;-0.141983521;NA;NA;1.336773721;3.68544961;NA;1.331613131;0.850714999;0.81413925;1.302307416;0.096937342;-2.662559245;0.897020673;-1.212904307;-0.001199358;0.018164198;0.018528069;0.032146336;0.017006011;0.029455995;-0.007524961;-0.020506933;0;1;1;1;1;1;0;0;5.131537188;1.255165279;0.125353928;1.935698115;NA;0.618048097;1.185061156;1.336201478;NA;NA;0.06264787;1.322219295;1.253876928;0.855922901;0.079181246;1.252853031;NA;NA;NA
Finland;1993;A;NA;NA;4.556192707;NA;0.031441924;1.340444115;1.62838893;0.449057153;NA;NA;NA;NA;0.828098109;0.861616011;1.187590907;1.439332694;NA;NA;-0.583359493;1.151743541;0.879888541;-0.583359493;0.253507049;-2.850735286;-2.643959216;-1.118818336;-2.502349956;0.000313602;1.764458587;2.04888558;4.905137196;1.228321809;1.64501537;1.288374528;NA;NA;NA;1.80685803;0;1.36361198;0.113943352;1.782035669;-1.092598307;-1.003939499;-0.713081279;NA;NA;NA;NA;-0.267471158;-0.132990032;NA;NA;1.358458491;3.604188558;NA;1.338159891;0.853289321;0.814105361;1.330842044;0.115003101;-2.649250031;0.89176627;-1.222889549;0.002284224;0.00832669;0.013992748;0.032769935;-0.001059749;0.005290815;-0.01187773;-0.014159387;1;1;1;1;0;1;0;0;5.44225853;1.255836839;0.116455298;1.940573182;NA;0.62838893;1.241922289;1.351597573;NA;NA;0.063751852;1.330413773;1.255165279;0.868879197;0.113943352;1.334453751;NA;NA;NA
Finland;1994;A;NA;NA;4.599354614;NA;0.035203225;1.346352974;1.640481437;0.525053998;NA;NA;NA;NA;0.794654248;0.847024513;1.180184102;1.431363764;NA;NA;-0.270025714;1.152049971;0.887660331;-0.270025714;0.22843564;-2.530921689;-2.622757324;-1.111181322;-2.535051287;0.000279032;1.795290146;2.056993564;4.929578819;1.251269218;1.651550168;1.312449321;NA;NA;NA;1.795880017;0.414973348;1.361727836;0.113943352;1.788800069;-1.099941104;-1.033052871;-0.735002594;NA;NA;NA;NA;-0.300220726;-0.142894659;NA;NA;1.398757588;3.706282144;NA;1.345227904;0.848895092;0.808688503;1.340188496;0.131413045;-2.636693502;0.890464609;-1.228293888;0.00112507;-0.001870579;-0.014034255;0.02153934;-0.017469693;0.013936178;-0.002804278;0.020436832;1;0;0;1;0;1;0;1;5.480287771;1.262331788;0.126121727;1.961122931;NA;0.640481437;1.247780199;1.328571623;NA;NA;0.030831559;1.340444115;1.255836839;0.861616011;0.113943352;1.36361198;NA;NA;NA
Finland;1995;A;1.741151599;1.235528447;4.703626644;NA;0.008522177;1.346352974;1.656098202;0.448114117;NA;NA;NA;NA;0.792572088;0.840354107;1.149003946;1.399673721;NA;NA;0.351216345;1.134004593;0.888326448;0.351216345;0.268540562;-1.90670452;-2.686860466;-1.110526205;-3.343683039;0.000247223;1.806649021;2.077544578;4.924826462;1.285418448;1.6599162;1.322219295;NA;NA;NA;1.78604121;0.505149978;1.328379603;0.146128036;1.795460724;-1.091592205;-0.989027483;-0.722903163;NA;NA;NA;NA;-0.298569786;-0.120924587;NA;NA;1.433720268;3.853206788;NA;1.353041282;0.839288568;0.801279128;1.332358128;0.147441483;-2.620507631;0.892323909;-1.230917595;-0.006688307;0.001065539;-0.00870704;-0.003978524;-0.001313447;-0.066352835;-0.00399746;-0.035770033;0;1;0;0;0;0;0;0;5.115702035;1.253270818;0.105805541;1.965522449;NA;0.656098202;1.252788876;1.382706341;NA;NA;0.011358875;1.346352974;1.262331788;0.847024513;0.113943352;1.361727836;NA;NA;NA
Finland;1996;A;1.742725131;1.195899652;4.702859449;0.361727836;0.005869506;1.359835482;1.655138435;0.733700378;-0.098182139;NA;NA;0.183944771;0.804528138;0.834878055;1.144839153;1.396199347;NA;NA;0.435844366;1.137366709;0.894017698;0.435844366;0.282199853;-1.821977562;-2.582496559;-1.104914786;-3.953311657;0.000212411;1.817808701;2.073763575;4.942720208;1.299293476;1.672097858;1.320146286;NA;NA;NA;1.774516966;0.770852012;1.315970345;0.204119983;1.802766153;-1.089385734;-0.975264005;-0.7053317;0.265958213;0.171216667;0.273242862;0.192855551;-0.26757612;-0.113050741;0.389717023;NA;1.419877627;3.831218664;NA;1.362004147;0.82592671;0.793022209;1.312808592;0.161567571;-2.594080609;0.896103706;-1.229291048;-0.002168665;0.008951344;0.011505929;0.003161754;0.042552412;0.01158405;-0.002086008;0.022577199;0;1;1;1;1;1;0;1;4.55224071;1.259347453;0.100854903;1.924526946;2.351374717;0.655138435;1.176864581;1.314576852;NA;0.553350482;0.01115968;1.346352974;1.253270818;0.840354107;0.146128036;1.328379603;NA;NA;NA
Finland;1997;A;1.717670503;1.178976947;4.674512096;0.380211242;0.007287399;1.372912003;1.658964843;0.778011595;-0.076998719;NA;NA;0.193686144;0.793793993;0.808424114;1.116763191;1.367355921;NA;NA;0.5289167;1.155322228;0.916792091;0.5289167;0.263528085;-1.72718335;-2.570270823;-1.082437149;-5.204698438;0.000192533;1.834190651;2.067478023;4.985396382;1.333620958;1.689308859;1.31386722;NA;NA;NA;1.748962861;0.897627091;1.281033367;0.146128036;1.807010684;-1.096905654;-0.996436501;-0.705217122;0.289920523;0.213502745;0.28394339;0.18613181;-0.306221869;-0.100794627;0.418833059;NA;1.4562591;3.848813132;NA;1.371450494;0.810436969;0.783669591;1.286360977;0.172060314;-2.561417076;0.899923941;-1.227667831;0.001461509;-0.002012855;0.010124402;-0.00532761;-0.025932279;-0.008853747;0.01686815;0.005973927;1;0;1;0;0;0;1;1;4.45589718;1.26445604;0.090557082;1.92544995;2.312659732;0.658964843;1.217340398;1.340082951;NA;0.609929454;0.01638195;1.359835482;1.259347453;0.834878055;0.204119983;1.315970345;NA;NA;NA
