"idem","year","debt_g","Gov_debt","Unempl_rate","Wages","HICP","Net_mig","Gini_net","Gini_market","Net_len_wi","Quantiles","le_male","le_female","Deciles","Health_exp","Education_exp","Social_prot_ex_pen","Social_prot","Family","Unemp_tra","Corporate_ta","pro_imp_tx","ind_tx","property_tx","PIT","cit_total","Property_taxes","VAT","trade","pop_gro","Trade","TOT","GDP","GDP_pc","Secondary_ed","Tertiary_ed","td_male","td_female","leavers","Gov_ex","Deficit","Soc_payable","Soc_kind","employ_rate","arp_mid","mrp_all","insaccess","goveff","regqua","ruleoflaw","voice","instdepth","ins_effic","RD_gdp","res_1mill","sav_gdp","Savings_percapit","ICT","gi_trend","ed_trend","he_trend","soc_trend","kind_trend","prt_trend","indt_trend","pit_trend","gi_cycle","ed_cycle","he_cycle","soc_cycle","kind_cycle","prt_cycle","indt_cycle","pit_cycle","gi_bb","ed_bb","he_bb","soc_bb","kind_bb","prt_bb","indt_bb","pit_bb","gdppc_gro","gdp_gro","insde_d","tot_d","debt_d","redis","pi_m","pi_a","rd","rd1","dtrade","lgini","lgdpg","leduc","lkind","lpay","phat0","invwt","mu","mu0","mu1","mdiff1","iptw","dr1","ate","dumm","Gini_netdm","Health_expdm","Education_expdm","ind_txdm","PITdm","Property_taxesdm","Soc_payabledm","Soc_kinddm","gdp_grodm"
"Portugal",2016,"B",2.118790784,1.049218023,4.844976421,0.397940009,0.244382281,1.514547753,1.709269961,1.060390837,NA,1.240549248,1.021189299,0.672097858,0.785329835,0.681241237,0.612783857,1.257678575,0,-0.096910013,0.483269839,1.167317335,0.930350563,0.483269839,-1.197598122,-1.554763132,-5.776500955,-1.114993397,-6.058467945,-0.000195291,1.89913203,2.007006165,5.36785107,1.256743957,1.36361198,1.378397901,1.436162647,1.619093331,-0.219359949,1.651278014,1.01319513,1.235528447,0.255272505,1.814580516,NA,NA,-0.07674795,0.082720942,-0.073452272,0.040302422,0.063318259,-0.311494646,-0.135306769,0.10748471,3.602556586,1.229936206,3.530496937,0.242174713,1.514309948,0.696925006,0.790508701,1.236879404,0.262799103,-3.924955214,0.933247015,-1.185075417,0.000237804,-0.015683768,-0.005178866,-0.001350957,-0.007526598,-1.851545741,-0.002896451,-0.012522705,1,0,0,0,0,0,0,0,5.251756708,1.230139782,0.112248153,2.007006165,1.895390874,0.709269961,NA,NA,4.430914779,0.132199336,-0.00661472,1.517195898,1.23492125,0.707570176,0.278753601,1.245512668,0.509577771,2.039059286,1.459273461,1.459273461,0,1.40888835,-2.976801911,-1.56791356,1,0,-0.009206518,-0.026462436,-0.120302753,0.038662748,0.063976301,-2.198054449,0.088507866,-0.027749133,-0.007653195
"Portugal",2017,"B",2.100498963,0.954242509,4.870337725,0.544068044,0.265860008,1.51054501,1.7084209,1.00216776,NA,1.184691431,0.986771734,0.653212514,0.792391689,0.662757832,0.591064607,1.235528447,0.041392685,-0.15490196,0.508847277,1.173186268,0.934498451,0.508847277,-1.218276187,-1.526164229,-3.173675479,-1.105970517,-6.11604736,-0.000151014,1.926543804,2.003599757,5.377353431,1.279289281,NA,NA,1.418301291,1.606381365,-0.197919697,1.657055853,0.965694696,1.220108088,0.255272505,NA,NA,NA,-0.073024799,0.124513287,-0.041555948,0.053903763,0.081939523,-0.281924028,-0.179684116,0.123305981,3.640256064,1.260932376,3.593177479,0.283156946,1.511702343,0.668133969,0.790473742,1.226963606,0.256475367,-3.751372275,0.938285951,-1.197411816,-0.001157332,-0.005376137,0.001917947,-0.006855518,-0.001202862,0.577696796,-0.0037875,-0.020864371,0,0,1,0,0,1,0,0,4.982743493,1.231121058,0.158269219,1.989659872,1.877472529,0.7084209,NA,NA,4.590116728,0.155480504,0.027411774,1.514547753,1.230139782,0.681241237,0.255272505,1.235528447,NA,NA,1.458379694,1.458379694,0,NA,NA,NA,1,0,-0.013209261,-0.019400582,-0.138786158,0.042810636,0.043298236,0.404771027,0.073087507,-0.027749133,-0.006671919
"Portugal",2018,"B",2.087039781,0.84509804,4.893352245,0.491361694,0.298028521,1.509202522,1.707570176,1.08528555,NA,1.167317335,0.939519253,NA,0.799340549,0.653212514,0.591064607,1.23299611,0,-0.15490196,0.528138127,1.181843588,0.944482672,0.528138127,-1.213192982,-1.508808467,-3.178335583,-1.098432523,-6.539387608,-9.91e-05,1.939303334,2.002372186,5.386229923,1.297255473,NA,NA,1.382017043,1.62838893,-0.227798082,1.638489257,1.070157723,1.214843848,0.255272505,NA,NA,NA,NA,0.08239358,-0.050594993,0.057252033,0.080845257,NA,NA,0.135298065,3.656819664,1.26747396,3.637831066,0.294780278,1.509109604,0.641255978,0.791666613,1.216743814,0.250857958,-3.522692266,0.943484583,-1.210223356,9.29e-05,0.011956536,0.007673936,-0.001899966,0.004414547,0.344356683,0.00099809,-0.002969626,1,1,1,0,1,1,1,0,4.644845188,1.230476362,NA,1.995189987,1.896448658,0.707570176,NA,NA,4.634923701,0.171486774,0.01275953,1.51054501,1.231121058,0.662757832,0.255272505,1.220108088,NA,NA,1.455612006,0,1.455612006,NA,NA,NA,1,0,-0.014551749,-0.012451722,-0.148331476,0.052794857,0.048381441,0.400110923,0.067823267,-0.027749133,-0.007316615
"Slovakia",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.456882182,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slovakia",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.444254874,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slovakia",1992,"B",NA,NA,NA,NA,0,1.271841607,1.58546073,0.900055636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.273751668,-1.037905231,NA,NA,-1.804683787,0.00028225,2.134188361,2.077883048,4.525451686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.836251669,NA,NA,-0.393052477,NA,NA,NA,NA,-0.68854485,-0.169382282,NA,NA,1.283111839,2.748631139,NA,1.271504181,0.571748854,0.780309011,1.12727095,0.444052222,-4.565572313,0.84671376,-1.462089822,0.000337425,0.002626482,0.011673474,-0.001330396,0.081857406,-0.078521444,-0.005637187,0.188338154,1,1,1,0,1,0,0,1,NA,NA,NA,NA,NA,0.58546073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.453595472,0,1.453595472,NA,NA,NA,1,1,-0.109638398,NA,NA,NA,0.213504415,NA,NA,NA,NA
"Slovakia",1993,"B",NA,NA,NA,NA,0.252853031,1.285557309,1.586587305,0.900055636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.629509203,-1.23396641,NA,NA,-1.926573012,0.000219818,2.059942278,2.068780955,4.557549306,0.345320789,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8270131,-1.410546368,-1.15772971,-0.383507165,NA,NA,NA,NA,-0.67899953,-0.176663885,NA,NA,1.190550799,2.682234143,NA,1.293441978,0.565357985,0.76671678,1.129265552,0.354112263,-4.374525984,0.853074832,-1.46965918,-0.007884669,0.009017351,0.025265704,-0.003324998,0.171797364,-0.269567774,-0.011998259,-0.159850023,0,1,1,0,1,0,0,0,NA,1.292756138,0.151074535,1.919300019,NA,0.586587305,1.886531217,2.298498288,NA,NA,-0.074246083,1.271841607,NA,NA,NA,NA,NA,NA,1.455913681,0,1.455913681,NA,NA,NA,1,0,-0.095922696,NA,NA,NA,-0.14225312,NA,NA,NA,0.026487686
"Slovakia",1994,"B",NA,NA,NA,NA,0.252019378,1.31386722,1.597695186,0.900055636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.50074024,-1.171553504,NA,-1.084491726,-1.796881315,0.000275654,2.045839775,2.062683145,4.591377409,0.400036924,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.817573723,-1.341961874,-1.167680158,-0.428185213,NA,NA,NA,NA,-0.781500497,-0.224268074,NA,NA,1.345250975,2.921748899,NA,1.315799755,0.55626254,0.751034471,1.13179705,0.253117848,-4.102633902,0.860309324,-1.463282038,-0.001932534,0.018112795,0.040948013,-0.005856496,0.27279178,-0.541459855,-0.019232751,-0.037458202,0,1,1,0,1,0,0,0,-0.611042656,1.290601202,0.190596547,1.929940027,NA,0.597695186,1.752384601,2.013936185,NA,NA,-0.014102503,1.285557309,1.292756138,NA,NA,NA,NA,NA,1.461678911,0,1.461678911,NA,NA,NA,1,0,-0.067612785,NA,NA,NA,-0.013484157,NA,NA,NA,0.02433275
"Slovakia",1995,"B",1.336459734,NA,3.770336441,NA,0.266864775,1.340444115,1.609594409,0.900055636,NA,NA,NA,NA,0.587535326,0.529701004,0.765419542,1.178976947,NA,NA,0.772395061,1.152301412,0.914344287,0.772395061,-1.452603738,-1.228249334,-3.290786233,-1.086256281,-1.827645429,0.000196014,2.046254327,2.067338412,4.593348105,0.45590264,NA,NA,NA,NA,NA,1.683047038,0.986771734,1.1430148,NA,1.807924614,-1.343075225,-1.165552569,-0.463216829,NA,NA,NA,NA,-0.825376563,-0.245910815,NA,NA,1.360478748,3.043446989,NA,1.337249824,0.545189216,0.737893626,1.134379761,0.174054941,-3.771622847,0.866161456,-1.445032439,0.003194291,-0.015488212,-0.150358301,0.00863504,-0.873024946,0.480836613,0.048182831,-0.0075713,1,0,0,1,0,1,1,0,-0.759884497,1.278993428,0.200863537,1.945394939,NA,0.609594409,1.693086019,1.950956092,NA,NA,0.000414552,1.31386722,1.290601202,NA,NA,NA,NA,NA,1.465171093,1.465171093,0,NA,NA,NA,1,0,-0.04103589,-0.204447158,-0.044674332,0.073267714,0.034652345,1.353307524,0.017074246,-1.224879632,0.012724976
"Slovakia",1996,"B",1.484299839,NA,3.819701832,0.86332286,0.268350047,1.365487985,1.620136055,0.900055636,NA,NA,NA,NA,0.798126151,0.537696569,0.765926393,1.178976947,NA,NA,0.625415352,1.131507906,0.872369855,0.625415352,-1.410079213,-1.375187884,-3.220064758,-1.128249134,-1.825697974,0.000121614,2.06154022,2.046078353,4.633849054,0.501537134,NA,NA,NA,NA,NA,1.725094521,0.51851394,1.1430148,0.380211242,1.798056242,-1.342709858,-1.165685517,-0.381986438,-0.241419159,-0.286397599,-0.815666899,-0.197908535,-0.740734464,-0.183159961,-0.049187449,3.269265468,1.319080055,3.034827789,NA,1.356155294,0.535762754,0.73847747,1.135590962,0.193556193,-3.489853169,0.865298207,-1.422977736,0.009332691,0.001933815,0.059648681,0.007423839,0.186655049,0.269788411,0.007071648,0.012898524,1,1,1,1,1,1,1,1,-0.92177829,1.289563081,0.147008886,1.916991209,4.411522952,0.620136055,1.643708916,1.89332726,4.312422873,-0.064882183,0.015285893,1.340444115,1.278993428,0.529701004,-0.698970004,1.1430148,NA,NA,1.46473448,0,1.46473448,-1.515845348,2.778623702,1.262778355,1,0,-0.01599202,0.006143667,-0.036678767,0.031293282,0.07717687,1.424028999,0.017074246,-0.145698386,0.023294629
"Slovakia",1997,"B",1.51851394,NA,3.847659016,0.875061263,0.26270807,1.374748346,1.62324929,0.415073558,NA,NA,NA,NA,0.767079944,0.537415184,0.749359346,1.164352856,NA,NA,0.552424846,1.111498679,0.848225328,0.552424846,-1.372403443,-1.448245278,-3.26515171,-1.152376591,-1.759507308,0.000113256,2.077516317,2.056073679,4.670873641,0.555194845,1.833056157,1.021123342,NA,NA,NA,1.684845362,0.832508913,1.123851641,0.380211242,1.785239362,-1.3063258,-1.184306068,-0.362141298,-0.253982098,-0.321736514,-0.780709626,-0.184037033,-0.661820306,-0.202667003,0.022358252,3.268010121,1.388524565,3.100050978,NA,1.37139036,0.529129782,0.7399119,1.135389537,0.248570261,-3.288751365,0.860095811,-1.406396694,0.003357986,0.008285402,0.027168045,-0.011537896,0.131640981,0.023599655,-0.011870483,0.03399325,1,1,1,0,1,1,0,1,-1.113813852,1.285379104,0.171292986,1.965506382,3.135483058,0.62324929,1.625345725,1.792806026,4.537712332,0.031044982,0.015976097,1.365487985,1.289563081,0.537696569,0.380211242,1.1430148,0.480521206,2.081073608,1.465053609,0,1.465053609,-1.201649084,2.502328306,1.300679222,1,0,-0.006731659,-0.02490254,-0.036960152,0.007148755,0.11485264,1.378942047,-0.002088913,-0.145698386,0.019110652
"Slovakia",1998,"B",1.530199698,1.086359831,3.862840704,0.913813852,0.265608265,1.382017043,1.625312451,0.618832258,NA,NA,NA,NA,0.750412929,0.480062111,0.746066643,1.161368002,NA,NA,0.502290528,1.105325585,0.864983948,0.502290528,-1.370584919,-1.498637955,-3.184729046,-1.135875155,-1.838930113,9.14e-05,2.016708309,2.04055349,4.694685909,0.576561322,1.843232778,1.012837225,NA,NA,NA,1.658964843,0.892094603,1.127104798,0.380211242,1.783136708,-1.281104055,-1.211223771,-0.336646236,-0.266919302,-0.360207777,-0.748357691,-0.170594873,-0.642729556,-0.182293203,-0.115708869,3.274240156,1.369305746,3.112707039,NA,1.383322446,0.52674634,0.738866599,1.134922184,0.305910611,-3.156577785,0.854061965,-1.40250431,-0.001305404,-0.046684229,0.011546329,-0.007817385,0.074300631,-0.028151262,0.010921984,0.031919391,0,0,1,0,1,0,1,1,-1.296210971,1.278901528,0.151574129,1.932207507,2.951125476,0.625312451,1.660085034,1.755861897,4.483435859,-0.158440819,-0.060808008,1.374748346,1.285379104,0.537415184,0.380211242,1.123851641,0.444850096,2.247948263,1.461554909,1.461554909,0,-1.461554909,2.546036398,1.084481489,1,0,0.000537038,-0.041569555,-0.094313225,0.023907375,0.116671164,1.459364711,0.001164244,-0.145698386,0.012633076
"Slovakia",1999,"B",1.673020907,1.204119983,3.810723007,1.075546961,0.267067033,1.390935107,1.62838893,0.640958203,NA,NA,NA,NA,0.720963335,0.554134582,0.76221061,1.176091259,NA,NA,0.484584529,1.088207246,0.827591763,0.484584529,-1.374877084,-1.51667722,-3.124908201,-1.173737597,-1.83773316,5.33e-05,1.997196221,2.033292107,4.702820709,0.558352111,1.859138297,0.995635195,NA,NA,NA,1.680335513,0.755874856,1.149219113,0.397940009,1.764176132,-1.274433832,-1.229495556,-0.352942528,-0.257269085,-0.313144899,-0.629888825,-0.130510576,-0.625586601,-0.240016875,-0.190063387,3.231767222,1.389218437,3.140780441,NA,1.392856256,0.53139413,0.736358143,1.133489537,0.353453268,-3.077816832,0.848805087,-1.413076664,-0.001921149,0.022740453,-0.015394807,0.015729576,0.044486741,-0.047091369,-0.021213324,0.03819958,0,1,0,1,1,0,0,1,-1.318613863,1.272860759,0.203009604,1.954048616,3.155454281,0.62838893,1.690405265,1.752189871,4.489630609,-0.264039561,-0.019512088,1.382017043,1.278901528,0.480062111,0.380211242,1.127104798,0.471934489,2.118938166,1.459852436,0,1.459852436,1.459852436,-2.974030357,-1.514177921,1,0,0.009455102,-0.071019149,-0.020240754,-0.01348481,0.112378999,1.519185556,0.023278559,-0.127969619,0.006592307
"Slovakia",2000,"B",1.695481676,1.281033367,3.804289398,1.136720567,0.264494603,1.397940009,1.631443769,0,NA,NA,NA,NA,0.728152563,0.547916701,0.739404598,1.152288344,NA,NA,0.410439786,1.096684517,0.83627015,0.410439786,-1.477771978,-1.590701887,-3.131548677,-1.164835257,-1.859846123,6.4e-05,2.044145391,2.048926071,4.730273417,0.617587396,1.866287339,1.012837225,1.049218023,1.004321374,NA,1.716003344,0,1.127104798,0.380211242,1.754157143,-1.243203424,-1.096262305,-0.396938788,-0.247828602,-0.270687105,-0.536907532,-0.093815357,-0.629384112,-0.325014628,-0.194315676,3.265710965,1.392354363,3.125804474,0.418621665,1.400687627,0.538385378,0.735250514,1.129141449,0.390962354,-3.041457113,0.847681115,-1.434782731,-0.002747619,0.009531324,-0.007097951,-0.002036651,-0.010751112,-0.090091564,-0.011410965,-0.042989247,0,1,0,0,0,0,0,0,-1.398370538,1.277478384,0.262105004,1.982910793,2.519211006,0.631443769,1.620025715,1.837171183,4.54702691,-0.270556279,0.04694917,1.390935107,1.272860759,0.554134582,0.397940009,1.149219113,0.51556069,2.064242063,1.46209422,0,1.46209422,1.46209422,-2.889684346,-1.427590126,1,1,0.016460004,-0.063829921,-0.026458635,-0.004806423,0.009484105,1.51254508,0.001164244,-0.145698386,0.011209932
"Slovakia",2001,"B",1.683947131,1.28780173,3.808440555,0.939519253,0.259015828,1.404833717,1.63447727,0.83835157,NA,NA,NA,NA,0.745283842,0.535985283,0.740362689,1.155336037,NA,NA,0.408409578,1.052757807,0.854504617,0.408409578,-1.459593563,-1.592494287,-3.162753198,-1.146370037,-2.421616073,-0.000250109,2.092073422,2.04428762,4.762512765,0.647832682,1.870403905,1.037426498,1.033423755,1.029383778,NA,1.64738297,0.819543936,1.127104798,0.397940009,1.754539444,-1.239036492,-1.079663251,-0.424020066,-0.245165831,-0.131347912,-0.577028139,-0.052177677,-0.673712714,-0.369716082,-0.203668551,3.249199001,1.365597161,3.122781844,0.49003406,1.407205014,0.546670782,0.735944531,1.122444506,0.425319873,-3.044021853,0.850651854,-1.458179556,-0.002371298,-0.010685499,0.009339312,0.004660292,-0.027379864,-0.118731344,0.003852764,-0.001414008,0,0,1,1,0,0,1,0,-1.694067286,1.276719487,0.279027925,1.94893394,2.421267431,0.63447727,1.575869531,1.808489688,4.437096931,-0.278129195,0.047928031,1.397940009,1.277478384,0.547916701,0.380211242,1.127104798,0.438415411,1.780675644,1.467916539,1.467916539,0,-1.467916539,2.773314482,1.305397943,1,1,0.023353712,-0.046698642,-0.038390053,0.013428044,0.02766252,1.481340559,0.001164244,-0.127969619,0.010451035
"Slovakia",2002,"B",1.632457292,1.271841607,3.871911367,0.698970004,0.259544115,1.411619706,1.636487896,0.663578439,NA,0.880813592,0.763427994,NA,0.758899973,0.523990068,0.785329835,1.164352856,NA,NA,0.395151592,1.059814901,0.840452486,0.395151592,-1.491443861,-1.605614772,-3.088832698,-1.160350881,-2.44959301,-1.16e-05,2.087057469,2.04314863,4.78881085,0.689952275,1.875639937,1.037426498,0.986771734,1.049218023,-0.117385599,1.654176542,0.69019608,1.133538908,0.447158031,1.754348336,-1.23223061,-1.071584701,-0.410650084,-0.242519287,-0.026021361,-0.621235856,-0.014185085,-0.653342733,-0.171142186,-0.248805607,3.230486415,1.373872969,3.189022402,0.368611851,1.412357252,0.556726055,0.737705335,1.113639429,0.461687648,-3.096448929,0.855853353,-1.480702461,-0.000737546,-0.032735987,0.021194638,0.01989948,-0.014529617,0.007616231,-0.015400868,-0.0107414,0,0,1,1,0,1,0,0,-1.959160432,1.27276933,0.124947198,1.956499906,2.386817954,0.636487896,1.598208424,1.837802779,4.438277962,-0.341827298,-0.005015953,1.404833717,1.276719487,0.535985283,0.397940009,1.127104798,0.462884267,1.861796142,1.467821205,1.467821205,0,-1.467821205,2.782665352,1.314844146,1,0,0.030139701,-0.033082511,-0.050385268,-0.000624087,-0.004187778,1.555261059,0.007598354,-0.078751597,0.006500878
"Slovakia",2003,"B",1.619093331,1.235528447,3.998960794,0.995635195,0.259818761,1.418301291,1.639486489,0.928349757,NA,0.755874856,0.681241237,NA,0.730387371,0.627864755,0.838849091,1.136720567,0.077524087,-0.786088883,0.431524584,1.077693229,0.864585788,0.431524584,-1.502936381,-1.569644199,-3.085537928,-1.136539007,-2.488056274,1.69e-06,2.101344872,2.04189244,4.810201592,0.74811357,1.874481818,1.071882007,1.064457989,1.056904851,-0.074633618,1.600972896,1.012837225,1.075546961,0.51851394,1.761363942,-1.234806968,-1.086788757,-0.395294506,-0.164962433,-0.019349752,-0.486673781,-0.038243272,-0.683451852,-0.147910172,-0.249900636,3.251110562,1.399754388,3.339907088,0.353056888,1.415713769,0.567317225,0.741292363,1.103712584,0.500846728,-3.228673231,0.862038107,-1.50001301,0.002587522,0.06054753,-0.010904992,-0.028165623,0.017667212,0.143135303,0.002547681,-0.002923371,1,1,0,0,1,1,1,0,-2.412898111,1.269580822,0.126295657,1.957431934,2.560004211,0.639486489,1.633374361,1.855836316,4.550756275,-0.349799512,0.014287403,1.411619706,1.27276933,0.523990068,0.447158031,1.133538908,0.402941197,2.481751697,1.463700894,0,1.463700894,1.463700894,-2.859891185,-1.396190291,1,0,0.036821286,-0.061595113,0.053489419,0.023509215,-0.015680298,1.558555829,-0.050393593,-0.007395688,0.00331237
"Slovakia",2004,"B",1.608526034,1.269512944,4.08197345,0.954242509,0.258831664,1.421603927,1.641474111,0.916885397,NA,0.86332286,0.799340549,NA,0.691926142,0.562246934,0.857332496,1.1430148,0.059852046,-0.774689705,0.405175546,1.085417055,0.881212765,0.405175546,-1.520524971,-1.59602785,-3.154416879,-1.120007116,-2.939758779,4.35e-05,2.14662974,2.040610386,4.839968002,0.810078538,1.870403905,1.10720997,1.100370545,1.120573931,-0.063982311,1.5774918,1.029383778,1.100370545,0.477121255,1.755684334,-1.460891254,-1.232100002,-0.334480458,-0.040098866,0.06501662,-0.296790085,-0.017825078,-0.654501105,-0.1425453,-0.299737723,3.297761756,1.401253663,3.42949223,0.636952437,1.416725985,0.571972565,0.750856188,1.096834257,0.541253419,-3.469411053,0.865494469,-1.515491393,0.004877942,-0.009725631,-0.058930046,0.003536288,-0.064132165,0.314994173,0.015718296,-0.005033578,1,0,0,1,0,1,1,0,-3.216046764,1.270265598,0.124178096,1.958561467,2.598196352,0.641474111,1.87343882,2.221321632,4.62100074,-0.420008582,0.045284868,1.418301291,1.269580822,0.627864755,0.51851394,1.075546961,0.364546893,1.573680243,1.453830227,1.453830227,0,1.372352035,-2.763535747,-1.391183711,1,0,0.040123922,-0.100056342,-0.012128402,0.040136192,-0.033268888,1.489676878,-0.025570009,-0.048788373,0.003997146
"Slovakia",2005,"B",1.532754379,1.212187604,4.141653546,0.633468456,0.273492712,1.423245874,1.639486489,0.829033461,0.005882182,0.826074803,0.770852012,0.32710922,0.793601494,0.576449393,0.832508913,1.155336037,0.118564569,-0.736388776,0.427486109,1.094160797,0.886244239,0.427486109,-1.528296268,-1.574683528,-3.724340218,-1.11445209,-4.767239999,5.64e-05,2.172250792,2.040663669,4.880813592,0.864178707,1.868644438,1.146128036,1.146128036,1.164352856,-0.055222791,1.599883072,1.004321374,1.103803721,0.633468456,1.761175813,-1.387469382,-1.380526829,-0.315850536,-0.027787713,0.069461851,-0.287032632,-0.03508834,-0.628275352,-0.131316634,-0.30626426,3.305936149,1.423964824,3.491621595,0.748072572,1.415259324,0.573907954,0.768802589,1.092668231,0.584190784,-3.824477039,0.862918421,-1.526985536,0.00798655,0.002541439,0.024798905,0.01113549,0.049277672,0.100136822,0.023325818,-0.001310732,1,1,1,1,1,1,1,0,-4.550189841,1.271055798,0.114933416,1.96102566,2.518798364,0.639486489,2.109854001,2.120464278,4.707536787,-0.436109533,0.025621052,1.421603927,1.270265598,0.562246934,0.477121255,1.100370545,0.430170803,2.324658004,1.454793004,0,1.454793004,-1.649621674,3.037095566,1.387473892,1,0,0.041765869,0.00161901,0.002074057,0.045167666,-0.041040185,0.919753539,-0.022136833,0.107558828,0.004787346
"Slovakia",2006,"B",1.491361694,1.127104798,4.203805005,0.763427994,0.272370673,1.40654018,1.627365857,0.683001985,-0.027637643,0.86332286,0.763427994,0.29699859,0.81161078,0.587484459,0.792391689,1.113943352,0.044217139,-0.749278704,0.45484486,1.04507781,0.862877767,0.45484486,-1.539841333,-1.547296095,-4.290110319,-1.137979526,NA,4.67e-05,2.220189446,2.034501414,4.924610568,0.927321079,1.870403905,1.161368002,1.133538908,1.184691431,-0.099894867,1.588831726,0.973127854,1.089905111,0.633468456,1.77396919,-1.382391775,-1.375449201,-0.29804928,-0.037868448,0.056773625,-0.284943088,-0.037555048,-0.657807738,-0.105906711,-0.32273076,3.338707087,1.420366649,3.5396146,0.846261142,1.41195968,0.574783167,0.788108535,1.091444099,0.620680736,-4.249286768,0.853520875,-1.53514874,-0.0054195,0.012701292,0.023502245,-0.001538987,0.012787719,-0.040823551,0.009356893,-0.004692593,0,1,1,0,1,0,1,0,-6.827508843,1.268963441,0.093613678,1.955003787,2.799341972,0.627365857,2.117973531,2.128663994,4.742188197,-0.458396008,0.047938654,1.423245874,1.271055798,0.576449393,0.633468456,1.103803721,0.417867501,2.393103069,1.458435212,0,1.458435212,-1.491116391,2.844598655,1.353482264,1,0,0.025060175,0.019628296,0.013109123,0.021801194,-0.05258525,0.353983438,-0.036035443,0.107558828,0.002694989
"Slovakia",2007,"B",1.478566496,1.049218023,4.328043048,0.531478917,0.257563078,1.401400541,1.62324929,0.664246983,-0.045673868,0.857332496,0.763427994,0.26010791,0.782887708,0.546563653,0.785329835,1.113943352,0.080210134,-1.017663907,0.465234095,1.040719934,0.818026664,0.465234095,-1.540683773,-1.536951288,-4.936184658,-1.182953117,-4.936778362,7.87e-05,2.224457579,2.029557233,4.972912039,1.018693427,1.873320602,1.158362492,1.127104798,1.206825876,-0.093904503,1.559906625,1.045322979,1.075546961,0.643452676,1.783188691,-1.380090371,-1.373147829,-0.287393366,-0.127955935,0.013900301,-0.345038401,-0.031318217,-0.63882399,-0.120599632,-0.348489391,3.359526077,1.456938369,3.663375945,0.98950747,1.408750796,0.576664611,0.805718821,1.095173128,0.64962962,-4.683233926,0.840244871,-1.540844022,-0.007350255,-0.030100959,-0.022831113,-0.019626167,-0.006176944,-0.252950732,-0.022218206,0.000160249,0,0,0,0,0,0,0,1,-14.0163532,1.26710968,0.109050457,1.961869946,3.009120398,0.62324929,2.115586578,2.12628284,4.894622443,-0.507727565,0.004268133,1.40654018,1.268963441,0.587484459,0.633468456,1.089905111,0.359969098,1.562424559,1.455447854,1.455447854,0,1.450108199,-2.797659712,-1.347551513,1,0,0.019920536,-0.009094776,-0.027811683,-0.023049909,-0.05342769,-0.292090901,-0.050393593,0.117543048,0.000841228
